customer_id,signup_date,acquisition_channel,city,segment
689,2025-10-26,referral,Taichung,vip
690,2024-02-29,ads,Hsinchu,growth
691,2022-12-08,referral,Taoyuan,growth
692,2022-12-07,referral,Taipei,growth
693,2025-07-28,ads,Tainan,new
694,2025-02-14,ads,Taichung,new
695,2022-12-28,social,Kaohsiung,vip
696,2023-01-20,social,Taipei,vip
697,2024-09-04,organic,Taoyuan,new
698,2024-11-08,social,Tainan,new
699,2025-09-05,referral,Taipei,new
700,2025-11-15,ads,Taoyuan,new
701,2024-08-27,ads,Tainan,new
702,2025-09-03,ads,Tainan,growth
703,2025-07-04,organic,Tainan,growth
704,2023-09-27,ads,Tainan,new
705,2023-09-30,ads,Hsinchu,new
706,2023-12-04,social,Taipei,new
707,2023-12-31,organic,Taipei,new
708,2024-11-18,social,Tainan,new
709,2023-04-28,referral,Taipei,growth
710,2024-12-07,social,Taipei,new
711,2024-05-14,ads,Taipei,growth
712,2023-06-25,social,Taipei,vip
713,2025-03-27,referral,Hsinchu,new
714,2024-03-21,referral,Tainan,vip
715,2024-07-05,ads,Hsinchu,growth
716,2024-05-22,ads,Hsinchu,new
717,2024-03-17,referral,Tainan,new
718,2025-08-19,social,Tainan,new
719,2025-09-14,ads,Taichung,new
720,2025-11-08,ads,Taipei,new
721,2025-01-17,partner,Hsinchu,new
722,2024-07-03,social,Kaohsiung,new
723,2023-11-30,organic,Tainan,growth
724,2024-03-05,ads,Hsinchu,growth
725,2024-05-08,partner,Taoyuan,new
726,2024-04-07,referral,Kaohsiung,vip
727,2023-08-03,social,Taoyuan,new
728,2025-10-03,social,Taoyuan,new
729,2024-02-08,social,Taichung,growth
730,2024-05-03,social,Taoyuan,growth
731,2025-08-16,ads,Taichung,new
732,2025-10-21,organic,Taipei,new
733,2023-04-09,social,Taipei,new
734,2024-05-18,referral,Taoyuan,new
735,2023-01-05,referral,Taichung,new
736,2024-01-28,ads,Tainan,growth
737,2025-11-30,ads,Hsinchu,new
738,2025-04-23,social,Hsinchu,growth
739,2024-07-23,partner,Taipei,growth
740,2024-03-25,organic,Taipei,growth
741,2024-03-15,ads,Kaohsiung,growth
742,2024-05-03,referral,Taoyuan,new
743,2023-09-29,referral,Taichung,growth
744,2023-02-18,social,Tainan,new
745,2024-05-26,social,Kaohsiung,new
746,2025-11-28,ads,Taichung,new
747,2023-10-03,organic,Taichung,growth
748,2024-11-19,organic,Hsinchu,vip
749,2024-05-30,ads,Hsinchu,growth
750,2023-07-11,ads,Taichung,growth
751,2023-07-04,ads,Taipei,new
752,2023-05-21,organic,Taoyuan,new
753,2023-03-28,social,Tainan,new
754,2025-11-10,partner,Taipei,growth
755,2025-09-02,partner,Taoyuan,new
756,2025-06-10,ads,Taoyuan,vip
757,2024-12-27,social,Taoyuan,new
758,2023-08-18,social,Kaohsiung,new
759,2025-09-28,organic,Tainan,growth
760,2023-01-08,ads,Hsinchu,new
761,2024-09-10,referral,Taoyuan,new
762,2024-09-19,ads,Tainan,growth
763,2024-07-06,referral,Tainan,new
764,2023-04-11,referral,Hsinchu,new
765,2023-12-25,social,Taichung,vip
766,2025-11-11,ads,Kaohsiung,new
767,2023-11-28,ads,Tainan,new
768,2025-10-16,ads,Taoyuan,new
769,2025-05-16,social,Hsinchu,new
770,2025-01-16,organic,Tainan,new
771,2023-06-03,ads,Hsinchu,new
772,2025-02-11,ads,Hsinchu,new
773,2023-03-28,referral,Taipei,new
774,2023-01-10,ads,Taichung,new
775,2024-11-02,referral,Taichung,new
776,2025-08-04,ads,Tainan,new
777,2025-01-23,ads,Tainan,new
778,2024-12-13,referral,Taichung,new
779,2023-02-17,referral,Tainan,new
780,2022-12-30,ads,Hsinchu,new
781,2025-10-09,ads,Hsinchu,new
782,2025-02-27,ads,Kaohsiung,new
783,2023-11-13,referral,Kaohsiung,new
784,2024-04-20,referral,Tainan,new
785,2023-03-29,ads,Taoyuan,new
786,2023-10-25,social,Kaohsiung,growth
787,2023-02-14,organic,Taichung,new
788,2024-12-19,ads,Kaohsiung,new
789,2024-09-28,social,Taichung,new
790,2025-12-01,organic,Tainan,new
791,2024-09-18,social,Taichung,vip
792,2025-11-08,ads,Taipei,new
793,2025-10-19,social,Taoyuan,new
794,2024-11-15,social,Taichung,new
795,2025-04-09,partner,Tainan,new
796,2025-11-26,organic,Tainan,new
797,2023-12-09,ads,Taipei,new
798,2025-04-01,social,Kaohsiung,new
799,2024-06-12,referral,Kaohsiung,new
800,2023-03-30,organic,Hsinchu,new
801,2023-07-02,referral,Taichung,vip
802,2024-05-08,organic,Kaohsiung,growth
803,2023-02-18,ads,Tainan,growth
804,2023-02-26,ads,Hsinchu,growth
805,2023-09-28,social,Taoyuan,new
806,2022-12-20,social,Taipei,new
807,2022-12-04,ads,Tainan,new
808,2023-03-28,referral,Taichung,growth
809,2023-06-20,organic,Taichung,new
810,2024-11-08,referral,Taichung,growth
811,2025-10-12,referral,Hsinchu,growth
812,2023-02-19,ads,Kaohsiung,growth
813,2022-11-30,social,Taichung,growth
814,2024-10-08,organic,Taipei,vip
815,2024-08-12,ads,Taipei,growth
816,2025-03-17,ads,Tainan,new
817,2024-08-06,referral,Tainan,new
818,2023-04-01,ads,Kaohsiung,new
819,2025-07-20,organic,Taichung,new
820,2025-02-20,referral,Taipei,growth
821,2024-07-23,organic,Kaohsiung,new
822,2023-08-23,referral,Taoyuan,new
823,2023-04-12,referral,Kaohsiung,new
824,2025-11-06,referral,Tainan,new
825,2024-07-02,referral,Taipei,new
826,2024-05-22,social,Taichung,growth
827,2025-07-12,ads,Tainan,new
828,2023-09-07,referral,Taichung,new
829,2023-10-02,social,Taoyuan,new
830,2023-03-26,referral,Taipei,new
831,2025-11-05,ads,Tainan,growth
832,2025-03-13,referral,Hsinchu,new
833,2024-01-06,ads,Hsinchu,new
834,2023-10-13,organic,Taipei,new
835,2023-05-19,social,Taipei,growth
836,2024-12-05,social,Taichung,new
837,2024-11-24,social,Kaohsiung,new
838,2024-10-10,ads,Kaohsiung,vip
839,2025-05-12,social,Taipei,growth
840,2023-10-26,ads,Taoyuan,new
841,2024-01-19,social,Tainan,new
842,2024-11-28,social,Taoyuan,new
843,2023-06-19,ads,Taoyuan,new
844,2023-06-15,social,Taoyuan,vip
845,2023-03-21,organic,Taipei,new
846,2025-02-16,social,Taichung,new
847,2024-09-21,social,Taichung,new
848,2023-03-14,ads,Taoyuan,new
849,2024-09-22,social,Taoyuan,growth
850,2024-09-09,social,Taoyuan,new
851,2023-06-18,referral,Tainan,growth
852,2024-02-26,ads,Hsinchu,growth
853,2024-03-10,social,Taipei,new
854,2025-05-02,ads,Kaohsiung,new
855,2025-02-12,ads,Kaohsiung,growth
856,2025-08-25,organic,Hsinchu,new
857,2025-07-17,ads,Taichung,vip
858,2025-11-03,ads,Kaohsiung,growth
859,2024-11-02,social,Taichung,growth
860,2024-11-05,ads,Tainan,vip
861,2023-12-21,social,Taoyuan,growth
862,2025-11-04,social,Taichung,new
863,2025-08-17,partner,Taoyuan,vip
864,2025-02-27,social,Taoyuan,growth
865,2024-04-19,organic,Taichung,vip
866,2023-12-05,partner,Hsinchu,new
867,2024-05-31,referral,Kaohsiung,new
868,2025-11-11,ads,Tainan,new
869,2023-08-12,referral,Kaohsiung,new
870,2023-07-07,ads,Kaohsiung,new
871,2024-07-28,organic,Taipei,new
872,2024-09-18,ads,Taoyuan,new
873,2022-12-20,social,Taichung,new
874,2024-01-19,referral,Taipei,new
875,2024-08-04,partner,Taoyuan,new
876,2025-07-20,social,Taichung,new
877,2024-01-26,organic,Tainan,growth
878,2024-02-24,social,Hsinchu,new
879,2023-03-24,social,Tainan,new
880,2024-07-20,partner,Kaohsiung,new
881,2023-01-10,referral,Taipei,new
882,2023-11-01,ads,Hsinchu,growth
883,2025-11-05,partner,Kaohsiung,new
884,2025-04-08,ads,Hsinchu,new
885,2024-02-26,ads,Taichung,vip
886,2024-02-02,referral,Taipei,new
887,2023-07-05,social,Hsinchu,new
888,2025-05-31,ads,Taipei,new
889,2023-02-19,referral,Tainan,new
890,2025-03-10,referral,Taoyuan,new
891,2024-10-08,ads,Kaohsiung,new
892,2024-01-04,organic,Kaohsiung,new
893,2022-12-23,ads,Kaohsiung,new
894,2023-09-24,social,Taipei,growth
895,2025-04-24,referral,Taipei,new
896,2024-01-14,ads,Taipei,growth
897,2023-04-28,social,Hsinchu,new
898,2025-10-30,ads,Hsinchu,new
899,2025-05-10,social,Taipei,new
900,2023-11-12,referral,Taoyuan,new
901,2024-04-20,referral,Taoyuan,growth
902,2025-04-19,social,Taipei,growth
903,2025-11-12,social,Taoyuan,vip
904,2024-08-26,ads,Taoyuan,growth
905,2024-10-13,social,Taoyuan,new
906,2024-01-03,ads,Taipei,vip
907,2025-05-06,organic,Taichung,new
908,2025-10-10,partner,Taichung,new
909,2025-08-14,referral,Taoyuan,new
910,2024-05-15,ads,Taipei,vip
911,2022-12-03,organic,Taipei,growth
912,2025-07-07,social,Taipei,new
913,2024-01-27,referral,Taichung,new
914,2025-07-19,ads,Taipei,vip
915,2025-07-28,social,Taipei,new
916,2025-10-23,organic,Taipei,growth
917,2023-07-28,social,Taoyuan,vip
918,2022-12-23,referral,Tainan,growth
919,2024-12-25,ads,Tainan,new
920,2023-03-02,ads,Taoyuan,vip
921,2024-06-10,social,Taoyuan,new
922,2023-06-26,social,Taoyuan,new
923,2023-09-06,ads,Taichung,growth
924,2023-12-16,social,Tainan,growth
925,2023-12-13,social,Taipei,growth
926,2023-05-19,ads,Kaohsiung,new
927,2023-08-31,social,Kaohsiung,new
928,2025-08-12,partner,Tainan,new
929,2025-07-11,ads,Hsinchu,new
930,2023-06-19,social,Taichung,growth
931,2023-01-28,ads,Kaohsiung,new
932,2024-01-01,referral,Taichung,new
933,2024-02-29,social,Kaohsiung,new
934,2022-12-26,ads,Taoyuan,new
935,2024-08-24,referral,Tainan,vip
936,2023-05-08,ads,Taipei,new
937,2024-03-26,organic,Taipei,growth
938,2024-05-28,ads,Taichung,new
939,2024-05-16,social,Kaohsiung,new
940,2024-03-28,ads,Tainan,new
941,2023-04-22,partner,Hsinchu,new
942,2023-03-08,ads,Tainan,new
943,2023-02-28,social,Kaohsiung,growth
944,2024-10-16,social,Tainan,new
945,2024-09-06,social,Kaohsiung,new
946,2024-01-18,social,Taipei,new
947,2025-08-14,ads,Taoyuan,growth
948,2025-10-17,social,Hsinchu,new
949,2023-10-01,ads,Taipei,new
950,2024-02-14,referral,Taoyuan,new
951,2024-03-14,ads,Kaohsiung,new
952,2023-06-12,organic,Kaohsiung,growth
953,2023-08-07,ads,Taichung,new
954,2025-11-11,social,Tainan,growth
955,2024-05-05,ads,Kaohsiung,growth
956,2025-04-09,social,Kaohsiung,new
957,2023-01-27,organic,Kaohsiung,new
958,2023-06-04,referral,Taichung,new
959,2024-11-17,ads,Hsinchu,new
960,2025-06-22,social,Taoyuan,new
961,2023-09-09,partner,Taipei,new
962,2025-08-06,social,Taoyuan,new
963,2023-05-29,partner,Tainan,new
964,2024-11-21,partner,Taipei,new
965,2025-11-18,social,Kaohsiung,growth
966,2024-08-19,social,Kaohsiung,new
967,2023-10-01,social,Kaohsiung,new
968,2023-08-22,organic,Taoyuan,new
969,2024-06-18,referral,Taichung,vip
970,2024-12-07,social,Taoyuan,growth
971,2024-09-30,ads,Taipei,growth
972,2024-01-01,ads,Taichung,new
973,2024-12-23,social,Tainan,growth
974,2023-12-10,social,Kaohsiung,growth
975,2024-07-17,ads,Taichung,new
976,2025-05-26,ads,Kaohsiung,new
977,2024-04-27,ads,Hsinchu,new
978,2023-09-15,referral,Taipei,new
979,2023-02-09,ads,Taichung,new
980,2025-08-09,ads,Taoyuan,new
981,2025-03-03,referral,Hsinchu,vip
982,2023-06-13,social,Taipei,vip
983,2024-02-10,ads,Kaohsiung,growth
984,2023-03-23,ads,Kaohsiung,growth
985,2025-06-17,partner,Kaohsiung,growth
986,2024-07-29,ads,Taichung,new
987,2023-09-18,social,Taoyuan,new
988,2023-05-12,social,Taipei,vip
989,2024-05-14,social,Taipei,new
990,2024-07-02,referral,Tainan,growth
991,2022-12-03,ads,Taipei,growth
992,2023-05-04,social,Kaohsiung,new
993,2023-05-02,referral,Taoyuan,new
994,2024-05-08,organic,Tainan,vip
995,2023-01-03,social,Taichung,new
996,2025-11-27,ads,Hsinchu,new
997,2024-04-22,referral,Taichung,new
998,2023-06-04,organic,Kaohsiung,new
999,2025-01-30,organic,Tainan,new
1000,2024-09-04,ads,Kaohsiung,new
1001,2025-08-26,ads,Tainan,growth
1002,2023-10-19,partner,Hsinchu,new
1003,2023-03-06,referral,Kaohsiung,vip
1004,2024-07-13,ads,Taipei,growth
1005,2023-09-06,ads,Taichung,growth
1006,2025-06-15,ads,Taoyuan,new
1007,2024-06-13,referral,Tainan,growth
1008,2024-10-07,referral,Taichung,new
1009,2025-04-09,social,Kaohsiung,vip
1010,2024-01-27,social,Hsinchu,new
1011,2024-11-23,ads,Taichung,new
1012,2025-01-04,referral,Tainan,growth
1013,2025-09-18,referral,Hsinchu,growth
1014,2025-07-18,referral,Tainan,growth
1015,2024-08-30,ads,Taoyuan,new
1016,2023-11-29,partner,Kaohsiung,new
1017,2023-09-30,partner,Kaohsiung,new
1018,2024-10-08,referral,Taichung,new
1019,2022-12-06,organic,Kaohsiung,new
1020,2024-09-02,ads,Kaohsiung,new
1021,2024-01-14,ads,Tainan,new
1022,2025-01-07,ads,Taichung,new
1023,2025-03-24,ads,Taoyuan,growth
1024,2024-01-29,social,Tainan,new
1025,2023-04-23,partner,Kaohsiung,new
1026,2023-10-28,ads,Taoyuan,new
1027,2023-07-19,social,Taichung,new
1028,2023-10-03,social,Tainan,growth
1029,2023-09-03,referral,Taoyuan,vip
1030,2023-12-30,social,Taipei,growth
1031,2023-06-30,organic,Kaohsiung,vip
1032,2023-12-20,organic,Tainan,new
1033,2025-01-05,social,Kaohsiung,new
1034,2023-08-04,ads,Taipei,growth
1035,2025-08-03,ads,Taichung,new
1036,2024-01-06,ads,Taipei,growth
1037,2025-09-18,social,Taichung,new
1038,2024-04-15,social,Kaohsiung,new
1039,2023-05-14,ads,Kaohsiung,vip
1040,2024-04-06,social,Hsinchu,new
1041,2023-12-08,ads,Taichung,growth
1042,2025-07-16,ads,Tainan,growth
1043,2025-02-25,referral,Kaohsiung,new
1044,2024-06-10,referral,Taipei,new
1045,2024-02-29,organic,Hsinchu,growth
1046,2025-10-23,referral,Hsinchu,new
1047,2024-12-06,ads,Taichung,new
1048,2025-04-11,ads,Taoyuan,new
1049,2023-06-07,ads,Taipei,new
1050,2022-12-19,social,Hsinchu,new
1051,2024-03-10,referral,Taipei,new
1052,2025-10-30,ads,Taipei,vip
1053,2023-06-19,ads,Taoyuan,growth
1054,2024-11-14,ads,Taoyuan,vip
1055,2024-05-13,social,Tainan,new
1056,2024-10-26,social,Tainan,growth
1057,2025-08-09,ads,Tainan,growth
1058,2023-12-13,referral,Taipei,growth
1059,2023-08-24,social,Taipei,new
1060,2023-05-27,partner,Taichung,new
1061,2024-05-02,ads,Taoyuan,vip
1062,2025-10-25,referral,Kaohsiung,new
1063,2023-05-22,referral,Taipei,new
1064,2024-04-26,ads,Kaohsiung,growth
1065,2023-05-28,ads,Taipei,new
1066,2024-12-06,organic,Hsinchu,new
1067,2022-12-03,ads,Tainan,growth
1068,2023-07-03,social,Taipei,new
1069,2025-06-19,referral,Taichung,vip
1070,2023-12-14,ads,Hsinchu,new
1071,2023-02-05,ads,Tainan,growth
1072,2024-04-08,partner,Taichung,new
1073,2023-10-09,partner,Taichung,growth
1074,2023-08-13,organic,Taichung,new
1075,2023-10-19,social,Hsinchu,new
1076,2024-11-24,ads,Kaohsiung,new
1077,2023-02-05,partner,Taoyuan,new
1078,2023-08-31,referral,Taipei,growth
1079,2024-05-19,ads,Taipei,new
1080,2025-06-01,partner,Tainan,new
1081,2024-10-11,social,Kaohsiung,vip
1082,2024-08-09,partner,Tainan,growth
1083,2023-04-23,social,Tainan,new
1084,2024-03-16,social,Hsinchu,new
1085,2025-08-31,ads,Taichung,new
1086,2023-09-24,ads,Taichung,new
1087,2024-06-15,ads,Taoyuan,new
1088,2023-11-22,ads,Taichung,new
1089,2024-02-04,referral,Hsinchu,new
1090,2023-10-27,organic,Tainan,new
1091,2023-04-10,social,Taipei,new
1092,2023-01-25,social,Hsinchu,growth
1093,2025-04-01,ads,Tainan,new
1094,2023-05-24,referral,Taipei,growth
1095,2025-09-18,ads,Tainan,new
1096,2025-01-06,social,Taichung,new
1097,2024-07-09,partner,Taichung,growth
1098,2023-02-07,social,Tainan,new
1099,2023-10-11,organic,Kaohsiung,growth
1100,2025-05-13,social,Kaohsiung,growth
1101,2025-08-06,organic,Kaohsiung,new
1102,2023-01-01,referral,Taichung,new
1103,2025-01-14,ads,Taipei,vip
1104,2025-01-01,ads,Tainan,growth
1105,2025-11-24,ads,Tainan,new
1106,2025-06-15,social,Taoyuan,new
1107,2025-07-02,partner,Kaohsiung,new
1108,2023-10-02,referral,Tainan,new
1109,2023-08-27,referral,Kaohsiung,new
1110,2023-04-06,ads,Kaohsiung,vip
1111,2025-02-16,ads,Taipei,new
1112,2025-08-29,referral,Hsinchu,new
1113,2024-04-19,partner,Taoyuan,growth
1114,2024-09-01,referral,Taichung,growth
1115,2025-05-28,referral,Kaohsiung,new
1116,2023-06-02,ads,Tainan,growth
1117,2024-01-04,social,Tainan,growth
1118,2023-11-03,partner,Hsinchu,new
1119,2025-03-05,referral,Hsinchu,new
1120,2025-03-25,ads,Taipei,new
1121,2023-07-06,ads,Hsinchu,new
1122,2025-05-18,ads,Taoyuan,new
1123,2023-05-18,ads,Hsinchu,new
1124,2024-10-08,social,Taichung,growth
1125,2025-03-01,ads,Hsinchu,growth
1126,2025-07-30,referral,Tainan,new
1127,2023-04-28,organic,Taichung,new
1128,2025-10-29,social,Taipei,growth
1129,2025-09-22,referral,Taipei,new
1130,2024-11-18,social,Taipei,new
1131,2024-08-30,organic,Tainan,new
1132,2024-08-05,ads,Hsinchu,growth
1133,2023-10-16,social,Taichung,growth
1134,2025-11-21,social,Taipei,growth
1135,2024-05-25,social,Taoyuan,growth
1136,2023-07-16,referral,Hsinchu,vip
1137,2025-08-06,social,Kaohsiung,growth
1138,2025-01-28,ads,Kaohsiung,vip
1139,2025-04-28,social,Taipei,new
1140,2025-08-21,ads,Hsinchu,new
1141,2024-03-22,social,Hsinchu,new
1142,2025-09-08,social,Taoyuan,new
1143,2023-08-18,referral,Hsinchu,new
1144,2024-01-18,ads,Taipei,growth
1145,2023-06-08,ads,Kaohsiung,new
1146,2024-04-08,ads,Tainan,growth
1147,2023-10-03,ads,Hsinchu,new
1148,2025-07-12,referral,Kaohsiung,new
1149,2023-03-19,ads,Tainan,growth
1150,2023-03-18,ads,Hsinchu,new
1151,2023-05-06,ads,Tainan,growth
1152,2025-11-21,social,Taoyuan,new
1153,2024-07-12,ads,Kaohsiung,vip
1154,2024-08-09,social,Hsinchu,growth
1155,2024-10-11,referral,Taoyuan,new
1156,2025-08-05,social,Taichung,vip
1157,2023-08-28,social,Kaohsiung,growth
1158,2023-10-07,ads,Taoyuan,vip
1159,2024-04-11,ads,Taipei,new
1160,2024-06-17,ads,Taipei,vip
1161,2025-02-26,referral,Kaohsiung,new
1162,2025-01-10,referral,Taipei,growth
1163,2025-04-07,social,Taipei,new
1164,2023-03-30,social,Tainan,growth
1165,2023-02-25,partner,Hsinchu,new
1166,2025-04-03,social,Hsinchu,new
1167,2025-11-04,referral,Taoyuan,new
1168,2025-07-20,partner,Tainan,new
1169,2024-01-08,organic,Taoyuan,new
1170,2025-09-22,partner,Hsinchu,growth
1171,2025-10-20,social,Kaohsiung,new
1172,2025-10-29,referral,Taoyuan,new
1173,2023-03-21,social,Hsinchu,vip
1174,2025-10-24,social,Taoyuan,growth
1175,2025-08-24,ads,Tainan,growth
1176,2024-01-11,social,Kaohsiung,new
1177,2023-10-14,ads,Tainan,new
1178,2023-08-19,social,Taichung,new
1179,2023-08-16,ads,Taichung,growth
1180,2023-01-29,partner,Taoyuan,growth
1181,2023-04-05,ads,Hsinchu,new
1182,2025-09-27,ads,Taipei,growth
1183,2025-06-30,social,Tainan,growth
1184,2025-01-27,referral,Taichung,new
1185,2023-11-14,ads,Taoyuan,growth
1186,2024-07-02,referral,Kaohsiung,new
1187,2023-01-15,social,Taipei,new
1188,2023-01-27,referral,Taoyuan,growth
1189,2025-08-19,ads,Taipei,growth
1190,2023-11-27,ads,Kaohsiung,new
1191,2024-10-03,referral,Taipei,new
1192,2025-04-15,social,Taipei,growth
1193,2023-03-08,social,Tainan,new
1194,2023-12-29,organic,Taipei,new
1195,2025-06-02,ads,Taipei,vip
1196,2023-12-01,ads,Kaohsiung,new
1197,2024-06-09,social,Taipei,growth
1198,2025-05-11,organic,Kaohsiung,growth
1199,2024-09-28,ads,Tainan,new
1200,2023-09-23,ads,Tainan,growth
1201,2023-06-05,ads,Taoyuan,new
1202,2023-10-02,ads,Tainan,growth
1203,2025-10-07,social,Tainan,new
1204,2023-03-09,ads,Kaohsiung,new
1205,2023-12-24,ads,Tainan,growth
1206,2024-06-28,ads,Taipei,vip
1207,2023-05-23,partner,Taipei,new
1208,2025-02-28,referral,Tainan,new
1209,2024-06-25,referral,Tainan,growth
1210,2023-03-05,social,Kaohsiung,growth
1211,2024-05-25,organic,Tainan,vip
1212,2024-12-10,referral,Kaohsiung,growth
1213,2024-12-11,referral,Taipei,new
1214,2025-08-08,organic,Taichung,growth
1215,2024-06-13,partner,Hsinchu,growth
1216,2025-10-19,ads,Kaohsiung,growth
1217,2023-11-29,ads,Kaohsiung,growth
1218,2025-05-14,partner,Kaohsiung,new
1219,2024-03-06,organic,Taichung,new
1220,2024-02-09,partner,Hsinchu,new
1221,2023-12-16,organic,Taoyuan,growth
1222,2023-08-17,social,Taoyuan,growth
1223,2025-09-14,partner,Taipei,growth
1224,2024-12-17,social,Taoyuan,growth
1225,2025-08-17,ads,Tainan,new
1226,2023-07-15,ads,Tainan,new
1227,2025-06-30,referral,Kaohsiung,new
1228,2025-05-25,ads,Taichung,growth
1229,2024-09-06,partner,Hsinchu,growth
1230,2023-01-21,referral,Kaohsiung,growth
1231,2023-04-02,referral,Taichung,growth
1232,2024-01-07,referral,Kaohsiung,growth
1233,2023-08-20,partner,Taoyuan,new
1234,2022-11-27,referral,Taipei,new
1235,2025-11-25,ads,Tainan,new
1236,2025-08-12,referral,Tainan,new
1237,2024-04-30,ads,Taipei,new
1238,2025-01-08,social,Taoyuan,new
1239,2023-12-08,referral,Taichung,new
1240,2025-02-26,referral,Kaohsiung,new
1241,2025-11-05,referral,Taipei,growth
1242,2025-01-29,social,Hsinchu,new
1243,2023-12-06,ads,Taipei,growth
1244,2024-07-27,referral,Taichung,new
1245,2025-02-14,organic,Taichung,new
1246,2024-02-22,referral,Taipei,new
1247,2024-03-20,social,Tainan,new
1248,2024-08-12,referral,Tainan,vip
1249,2023-03-10,social,Taichung,growth
1250,2023-12-16,referral,Taoyuan,new
1251,2023-06-24,ads,Tainan,new
1252,2025-09-08,ads,Taoyuan,new
1253,2023-10-13,ads,Taichung,vip
1254,2024-05-23,social,Taoyuan,growth
1255,2023-11-15,ads,Kaohsiung,growth
1256,2024-10-22,ads,Tainan,new
1257,2023-12-24,social,Taipei,new
1258,2024-08-30,partner,Taichung,growth
1259,2025-09-26,referral,Taipei,growth
1260,2025-07-26,social,Taichung,new
1261,2023-05-04,social,Taoyuan,new
1262,2025-07-22,ads,Taichung,new
1263,2025-10-16,partner,Taoyuan,vip
1264,2024-11-12,referral,Tainan,growth
1265,2023-07-03,social,Hsinchu,growth
1266,2024-11-19,social,Kaohsiung,new
1267,2025-03-14,organic,Taipei,growth
1268,2025-08-05,social,Hsinchu,new
1269,2024-09-28,ads,Hsinchu,vip
1270,2023-06-09,referral,Hsinchu,growth
1271,2023-05-17,referral,Taipei,growth
1272,2025-09-27,ads,Taoyuan,new
1273,2024-06-12,social,Taoyuan,growth
1274,2025-04-12,social,Kaohsiung,vip
1275,2025-05-03,ads,Taipei,growth
1276,2022-12-26,social,Taichung,growth
1277,2024-08-12,referral,Hsinchu,new
1278,2023-11-10,ads,Kaohsiung,new
1279,2025-06-19,partner,Taoyuan,growth
1280,2023-04-30,organic,Kaohsiung,growth
1281,2025-05-14,organic,Taoyuan,growth
1282,2023-03-03,referral,Taoyuan,new
1283,2023-01-19,social,Hsinchu,new
1284,2023-10-07,organic,Hsinchu,growth
1285,2023-04-29,referral,Taipei,growth
1286,2023-07-31,ads,Taichung,new
1287,2024-06-29,referral,Taichung,new
1288,2025-10-11,social,Taoyuan,new
1289,2025-11-04,partner,Taichung,growth
1290,2022-12-27,social,Taipei,growth
1291,2024-10-20,organic,Taichung,vip
1292,2023-02-20,organic,Tainan,new
1293,2024-12-13,organic,Taipei,new
1294,2023-11-23,social,Hsinchu,growth
1295,2023-10-05,social,Tainan,growth
1296,2025-06-23,referral,Tainan,new
1297,2025-07-03,referral,Taoyuan,new
1298,2023-10-23,referral,Tainan,new
1299,2025-07-12,social,Kaohsiung,growth
1300,2025-05-12,social,Taichung,new
1301,2025-02-17,social,Kaohsiung,growth
1302,2024-11-14,ads,Taichung,growth
1303,2024-11-02,ads,Taipei,new
1304,2024-07-28,organic,Tainan,new
1305,2025-11-13,social,Taoyuan,new
1306,2023-04-01,referral,Kaohsiung,new
1307,2024-05-23,organic,Kaohsiung,new
1308,2024-03-30,ads,Hsinchu,growth
1309,2024-06-28,ads,Tainan,growth
1310,2023-03-05,organic,Taoyuan,new
1311,2024-07-24,social,Kaohsiung,new
1312,2025-07-14,social,Kaohsiung,new
1313,2024-04-14,ads,Hsinchu,new
1314,2024-02-25,social,Taichung,new
1315,2025-09-24,referral,Taipei,vip
1316,2024-01-11,ads,Hsinchu,vip
1317,2024-12-10,ads,Tainan,growth
1318,2024-01-23,ads,Tainan,new
1319,2023-07-16,organic,Hsinchu,new
1320,2024-03-13,partner,Hsinchu,new
1321,2023-01-09,referral,Taipei,new
1322,2025-01-15,ads,Tainan,new
1323,2025-06-29,social,Kaohsiung,new
1324,2025-10-03,referral,Kaohsiung,new
1325,2025-08-09,referral,Hsinchu,new
1326,2024-08-31,partner,Tainan,new
1327,2025-03-07,referral,Kaohsiung,new
1328,2023-04-05,organic,Hsinchu,new
1329,2025-01-16,social,Taichung,new
1330,2024-07-26,ads,Hsinchu,growth
1331,2024-09-15,ads,Taipei,vip
1332,2025-02-22,social,Tainan,vip
1333,2024-03-02,partner,Taipei,new
1334,2025-08-16,social,Tainan,new
1335,2025-08-08,ads,Tainan,vip
1336,2025-05-31,social,Taipei,vip
1337,2025-03-12,social,Kaohsiung,growth
1338,2023-04-12,organic,Kaohsiung,new
1339,2025-08-15,referral,Taoyuan,growth
1340,2023-09-08,ads,Taipei,new
1341,2024-07-18,social,Taichung,growth
1342,2023-05-03,ads,Taichung,new
1343,2024-08-16,ads,Kaohsiung,new
1344,2025-08-21,ads,Taipei,growth
1345,2024-11-11,ads,Kaohsiung,new
1346,2024-09-13,referral,Hsinchu,new
1347,2024-02-23,organic,Taoyuan,growth
1348,2023-04-06,social,Taichung,new
1349,2025-07-28,ads,Taipei,growth
1350,2024-09-13,partner,Hsinchu,new
1351,2022-12-05,partner,Hsinchu,new
1352,2023-05-31,ads,Tainan,vip
1353,2023-09-28,ads,Taichung,growth
1354,2023-10-05,social,Taoyuan,vip
1355,2023-11-30,ads,Taichung,growth
1356,2024-11-01,referral,Kaohsiung,growth
1357,2025-11-09,referral,Kaohsiung,new
1358,2023-06-30,organic,Taipei,new
1359,2023-03-05,ads,Tainan,new
1360,2023-05-20,ads,Taoyuan,growth
