order_id,product_id,quantity,unit_price,discount_rate
2451,25,1,938,0
2452,28,1,3031,0.2
2452,26,1,438,0
2453,39,1,765,0.15
2454,18,2,4405,0
2455,35,1,2084,0
2456,1,3,2760,0
2457,50,1,4645,0
2457,2,1,1368,0.05
2458,60,1,1642,0.1
2459,33,1,2132,0
2459,58,2,124,0
2459,41,1,4560,0.2
2460,47,1,365,0.05
2460,41,1,4560,0
2461,27,1,2377,0.1
2462,11,3,4549,0
2462,47,1,365,0.1
2463,13,2,283,0
2463,60,1,1642,0.2
2464,51,3,2621,0
2464,27,1,2377,0.05
2464,19,1,2578,0.1
2465,10,3,3960,0.05
2465,3,1,3882,0
2465,7,1,2555,0.1
2465,57,2,3486,0.05
2466,49,1,2121,0.05
2467,31,1,3571,0.1
2467,1,1,2760,0
2467,40,2,4298,0.1
2467,1,2,2760,0.15
2468,22,1,131,0.1
2468,27,1,2377,0.05
2469,43,1,2654,0
2470,14,1,3770,0
2471,3,1,3882,0
2472,7,3,2555,0
2473,58,1,124,0
2474,5,3,207,0.1
2474,34,2,1026,0
2474,57,1,3486,0
2475,23,1,2084,0.2
2476,15,1,3944,0.05
2476,14,3,3770,0
2476,3,1,3882,0.05
2477,44,2,1674,0
2477,31,1,3571,0.1
2478,4,2,3867,0.1
2478,39,1,765,0
2478,40,2,4298,0
2478,50,1,4645,0
2479,41,1,4560,0.1
2479,53,1,1408,0
2479,41,1,4560,0.1
2479,30,1,3732,0
2480,42,1,641,0.1
2481,1,1,2760,0
2482,51,1,2621,0
2483,31,1,3571,0
2483,54,1,273,0.05
2484,48,1,4805,0.05
2484,52,2,2641,0.15
2484,47,1,365,0
2485,50,1,4645,0.05
2485,13,1,283,0
2486,41,1,4560,0
2486,10,1,3960,0.1
2487,30,1,3732,0
2488,8,1,659,0.2
2489,25,1,938,0
2490,53,1,1408,0
2491,16,1,2872,0
2492,54,1,273,0.15
2492,28,1,3031,0
2492,41,1,4560,0.05
2493,8,1,659,0.1
2494,52,2,2641,0.1
2494,15,2,3944,0.05
2494,30,2,3732,0
2494,48,1,4805,0.1
2495,25,1,938,0
2496,48,1,4805,0.1
2497,50,1,4645,0.05
2497,12,2,2578,0.1
2498,6,2,3871,0
2498,32,1,2083,0.05
2499,37,1,189,0
2499,38,1,976,0.1
2500,51,1,2621,0
2501,20,1,4963,0.05
2501,4,1,3867,0.1
2502,16,2,2872,0
2502,55,1,4377,0.1
2503,5,1,207,0.2
2504,38,1,976,0
2505,55,1,4377,0.1
2506,5,1,207,0.15
2507,58,1,124,0
2508,3,1,3882,0.05
2508,47,1,365,0.05
2508,24,1,2210,0.2
2509,22,1,131,0
2509,32,1,2083,0.1
2510,48,1,4805,0
2510,57,1,3486,0
2510,6,1,3871,0
2511,52,2,2641,0.1
2511,53,2,1408,0.05
2512,6,1,3871,0.2
2512,6,1,3871,0
2513,27,1,2377,0.05
2513,58,1,124,0
2514,6,2,3871,0.1
2514,20,1,4963,0
2514,43,2,2654,0.1
2515,18,1,4405,0.1
2515,40,1,4298,0.05
2515,3,1,3882,0.15
2515,27,2,2377,0
2516,40,1,4298,0.05
2516,28,3,3031,0.15
2517,10,1,3960,0.15
2517,55,1,4377,0
2518,45,1,1847,0.1
2519,1,1,2760,0
2519,57,2,3486,0.15
2519,17,1,1925,0.15
2519,33,1,2132,0.05
2520,21,1,572,0.05
2520,17,1,1925,0
2521,54,1,273,0.15
2522,12,1,2578,0.1
2522,58,2,124,0.1
2523,52,1,2641,0.05
2523,10,1,3960,0.15
2524,52,1,2641,0
2525,30,1,3732,0.05
2526,54,2,273,0
2526,3,1,3882,0
2527,12,1,2578,0.05
2527,49,2,2121,0.05
2527,39,1,765,0.1
2528,46,1,1604,0
2529,19,1,2578,0
2530,8,1,659,0.05
2531,49,1,2121,0
2531,21,1,572,0.1
2531,2,1,1368,0
2531,1,1,2760,0
2532,9,3,1527,0
2532,33,1,2132,0
2533,56,1,2279,0.05
2533,17,2,1925,0
2533,27,1,2377,0.2
2534,34,2,1026,0
2535,33,1,2132,0.05
2535,36,1,460,0.05
2536,26,1,438,0.1
2537,26,1,438,0
2538,33,1,2132,0
2539,53,1,1408,0.1
2540,6,2,3871,0.1
2540,10,3,3960,0.05
2541,27,1,2377,0.05
2541,9,1,1527,0
2542,36,1,460,0.2
2543,6,1,3871,0.05
2543,54,1,273,0.05
2544,41,1,4560,0.05
2544,20,2,4963,0
2545,12,1,2578,0.1
2546,29,1,410,0
2547,48,2,4805,0
2547,51,2,2621,0.05
2547,3,1,3882,0.15
2547,37,2,189,0.15
2548,60,1,1642,0.2
2549,24,2,2210,0.1
2549,16,3,2872,0
2549,41,1,4560,0.15
2550,60,2,1642,0.05
2550,44,1,1674,0.05
2550,15,1,3944,0.05
2551,39,1,765,0.1
2551,38,1,976,0.05
2551,12,1,2578,0.1
2552,31,1,3571,0.1
2552,48,2,4805,0.1
2552,45,1,1847,0.05
2552,18,1,4405,0.1
2553,17,2,1925,0
2553,5,1,207,0
2553,3,1,3882,0
2553,43,1,2654,0
2554,52,1,2641,0
2554,49,1,2121,0.15
2555,32,2,2083,0.15
2556,39,1,765,0
2556,18,1,4405,0
2556,19,2,2578,0.05
2557,6,1,3871,0
2558,19,1,2578,0
2559,45,1,1847,0.15
2560,26,2,438,0.1
2560,19,1,2578,0.1
2560,49,1,2121,0
2561,25,3,938,0.05
2561,50,1,4645,0
2561,8,2,659,0.05
2562,55,2,4377,0
2562,12,1,2578,0.05
2562,5,1,207,0
2563,36,1,460,0
2563,55,1,4377,0
2564,37,1,189,0.1
2565,51,1,2621,0.1
2565,17,1,1925,0.05
2566,23,1,2084,0
2566,6,1,3871,0.05
2567,21,1,572,0
2568,5,3,207,0
2568,52,2,2641,0.1
2569,12,1,2578,0
2570,33,1,2132,0
2570,32,1,2083,0.05
2571,23,1,2084,0.1
2571,44,1,1674,0.1
2571,19,1,2578,0
2572,48,1,4805,0
2573,47,2,365,0.15
2574,35,1,2084,0
2574,16,2,2872,0
2575,8,1,659,0.05
2575,25,1,938,0
2576,51,1,2621,0.05
2577,53,1,1408,0.1
2578,40,2,4298,0.1
2578,51,1,2621,0.05
2578,41,1,4560,0.05
2579,42,1,641,0.05
2579,1,2,2760,0.1
2580,31,1,3571,0
2580,43,1,2654,0
2580,48,1,4805,0.15
2581,12,1,2578,0.05
2582,56,1,2279,0
2583,15,1,3944,0.1
2583,6,1,3871,0
2583,38,2,976,0
2584,58,2,124,0.2
2584,11,2,4549,0
2585,33,1,2132,0
2585,46,1,1604,0
2586,14,1,3770,0.1
2587,32,1,2083,0.1
2587,43,1,2654,0.05
2588,55,1,4377,0
2588,57,1,3486,0.05
2589,15,1,3944,0
2590,56,1,2279,0.2
2590,38,1,976,0.05
2591,10,1,3960,0.2
2591,21,1,572,0.05
2592,15,1,3944,0.05
2592,4,1,3867,0
2593,4,1,3867,0
2593,46,1,1604,0.05
2594,1,1,2760,0.05
2595,14,1,3770,0
2595,51,3,2621,0
2596,41,1,4560,0.1
2596,43,1,2654,0.1
2596,54,2,273,0.1
2596,38,2,976,0.15
2597,9,1,1527,0.1
2598,31,1,3571,0
2598,40,1,4298,0
2598,60,1,1642,0
2599,6,2,3871,0.1
2600,4,3,3867,0.05
2600,31,1,3571,0.1
2600,57,3,3486,0
2600,37,2,189,0.1
2601,54,1,273,0.1
2601,50,2,4645,0.05
2602,31,1,3571,0.05
2602,17,1,1925,0
2603,28,1,3031,0.15
2603,49,1,2121,0
2604,57,1,3486,0
2604,33,2,2132,0.05
2605,39,1,765,0.15
2605,41,2,4560,0.1
2606,14,1,3770,0.05
2606,19,1,2578,0.05
2607,14,1,3770,0.05
2607,25,1,938,0.05
2607,27,2,2377,0.1
2607,42,1,641,0.2
2608,47,2,365,0
2608,25,1,938,0.1
2609,45,3,1847,0
2610,15,1,3944,0
2611,16,1,2872,0.05
2611,12,1,2578,0.05
2611,52,2,2641,0.05
2612,55,1,4377,0.05
2613,47,1,365,0
2613,10,1,3960,0.1
2613,40,1,4298,0.05
2613,47,2,365,0.1
2614,57,2,3486,0.1
2614,60,2,1642,0
2614,48,2,4805,0.1
2614,43,1,2654,0.05
2615,40,2,4298,0.15
2615,52,2,2641,0
2616,26,1,438,0
2616,29,1,410,0.05
2617,7,1,2555,0
2618,9,3,1527,0
2618,16,1,2872,0.05
2619,23,1,2084,0.15
2619,14,1,3770,0.05
2620,3,1,3882,0
2620,37,1,189,0.05
2621,33,1,2132,0.05
2621,41,1,4560,0.05
2622,40,1,4298,0.1
2622,33,1,2132,0.15
2622,40,1,4298,0.05
2622,6,1,3871,0
2623,52,1,2641,0.1
2623,17,1,1925,0.05
2624,28,1,3031,0.1
2624,26,1,438,0
2624,6,1,3871,0.05
2624,53,1,1408,0.2
2625,12,1,2578,0
2625,22,2,131,0.15
2626,13,1,283,0.1
2627,21,2,572,0
2627,9,2,1527,0.05
2627,56,1,2279,0
2627,38,1,976,0.1
2628,53,1,1408,0.15
2628,1,2,2760,0.1
2629,34,2,1026,0.1
2629,41,1,4560,0
2630,18,1,4405,0.2
2631,46,1,1604,0
2632,55,1,4377,0.15
2632,46,1,1604,0.2
2633,28,1,3031,0.15
2633,32,1,2083,0.1
2633,22,1,131,0
2634,28,1,3031,0.2
2635,40,2,4298,0
2636,4,1,3867,0.05
2636,40,1,4298,0
2637,59,1,954,0.05
2638,3,1,3882,0.05
2638,42,1,641,0
2638,27,1,2377,0
2639,30,1,3732,0.1
2639,15,2,3944,0
2640,3,1,3882,0.1
2640,52,2,2641,0.05
2640,16,1,2872,0.1
2641,13,1,283,0.2
2641,46,1,1604,0
2642,49,3,2121,0.05
2643,42,1,641,0.05
2643,58,2,124,0
2644,37,1,189,0
2645,27,2,2377,0.15
2645,14,2,3770,0
2646,7,2,2555,0
2647,26,2,438,0
2647,50,1,4645,0
2647,18,2,4405,0.1
2648,54,3,273,0
2649,42,1,641,0.15
2650,28,1,3031,0.1
2651,16,1,2872,0
2652,7,1,2555,0.2
2652,43,1,2654,0.1
2653,20,2,4963,0
2654,26,1,438,0.05
2654,60,2,1642,0.15
2654,18,1,4405,0.1
2655,29,1,410,0
2656,56,1,2279,0.15
2657,28,1,3031,0.1
2657,49,1,2121,0.2
2658,9,1,1527,0
2658,50,1,4645,0.05
2658,39,1,765,0.05
2659,12,1,2578,0.1
2660,24,1,2210,0.1
2660,12,2,2578,0.15
2661,52,1,2641,0.1
2661,11,1,4549,0.15
2662,31,1,3571,0.15
2662,10,1,3960,0.2
2662,48,1,4805,0
2663,34,1,1026,0.05
2663,33,1,2132,0.05
2664,24,2,2210,0.15
2664,59,1,954,0.05
2664,5,2,207,0
2665,25,1,938,0.05
2665,12,1,2578,0.05
2665,14,2,3770,0
2666,50,1,4645,0
2666,60,1,1642,0.05
2666,31,2,3571,0.05
2666,15,1,3944,0.1
2667,44,1,1674,0.05
2667,42,1,641,0.05
2667,13,1,283,0.1
2667,44,1,1674,0
2668,13,1,283,0
2668,51,1,2621,0.1
2669,44,1,1674,0
2670,43,1,2654,0.1
2671,50,1,4645,0
2671,44,1,1674,0
2672,48,1,4805,0.1
2672,8,1,659,0
2673,37,1,189,0.05
2674,28,2,3031,0.2
2675,27,1,2377,0
2675,37,1,189,0
2676,26,1,438,0.1
2676,42,2,641,0.15
2677,5,1,207,0.15
2677,2,2,1368,0
2678,31,1,3571,0.1
2678,12,1,2578,0.05
2679,24,1,2210,0.15
2680,51,2,2621,0.05
2681,60,1,1642,0.15
2681,44,1,1674,0
2682,10,1,3960,0
2683,40,1,4298,0.15
2683,26,1,438,0.15
2683,49,1,2121,0
2684,44,1,1674,0
2685,17,1,1925,0.1
2685,52,1,2641,0.1
2686,22,1,131,0
2687,33,1,2132,0.05
2687,57,1,3486,0
2687,30,1,3732,0
2687,13,1,283,0.05
2688,5,1,207,0.15
2689,55,1,4377,0
2689,39,1,765,0.1
2690,10,1,3960,0.1
2690,11,1,4549,0
2690,60,1,1642,0.05
2691,32,3,2083,0.15
2691,53,2,1408,0
2692,11,2,4549,0.15
2693,30,1,3732,0.1
2693,32,1,2083,0.1
2694,1,1,2760,0.1
2694,21,2,572,0.1
2695,41,1,4560,0.1
2695,40,1,4298,0.05
2696,31,1,3571,0
2697,14,1,3770,0
2697,38,1,976,0
2697,31,3,3571,0
2698,8,1,659,0.1
2698,1,1,2760,0.05
2699,42,1,641,0.05
2699,52,1,2641,0.05
2700,6,1,3871,0.05
2700,43,1,2654,0.05
2700,52,1,2641,0
2700,46,1,1604,0
2701,8,1,659,0.05
2701,15,1,3944,0.15
2701,43,2,2654,0.05
2702,31,1,3571,0
2702,21,1,572,0.1
2702,55,1,4377,0
2703,40,1,4298,0
2704,33,1,2132,0.05
2704,58,2,124,0.15
2704,21,1,572,0
2704,20,1,4963,0
2705,27,1,2377,0
2705,33,1,2132,0.1
2706,53,1,1408,0.1
2706,31,1,3571,0.1
2707,6,1,3871,0.1
2707,37,1,189,0.05
2707,50,1,4645,0
2707,30,2,3732,0
2708,51,1,2621,0
2708,35,1,2084,0.15
2708,42,1,641,0
2709,12,2,2578,0.05
2709,12,2,2578,0
2709,20,1,4963,0.05
2710,45,1,1847,0
2711,57,1,3486,0
2712,19,1,2578,0.15
2712,6,2,3871,0
2712,45,1,1847,0.05
2713,29,1,410,0.05
2714,29,1,410,0.05
2714,14,1,3770,0
2714,25,1,938,0.05
2715,3,3,3882,0
2715,5,1,207,0.1
2716,37,1,189,0.05
2716,40,3,4298,0
2716,50,3,4645,0
2716,52,1,2641,0.1
2717,56,1,2279,0
2717,41,1,4560,0
2718,40,1,4298,0.1
2719,16,1,2872,0.1
2720,59,1,954,0.05
2720,38,1,976,0
2721,49,1,2121,0.15
2722,12,1,2578,0
2722,58,2,124,0
2722,13,1,283,0.1
2723,32,1,2083,0.1
2724,28,2,3031,0.1
2724,2,1,1368,0
2724,53,2,1408,0.1
2725,11,1,4549,0.15
2725,3,1,3882,0.1
2725,35,1,2084,0
2726,24,1,2210,0.2
2726,10,1,3960,0
2727,35,2,2084,0.1
2728,4,1,3867,0.05
2729,24,2,2210,0
2729,15,1,3944,0
2729,33,1,2132,0.2
2730,19,2,2578,0.05
2730,19,1,2578,0.1
2730,41,1,4560,0
2731,12,1,2578,0.1
2731,12,1,2578,0.1
2732,15,1,3944,0
2732,31,3,3571,0.1
2733,7,1,2555,0.15
2733,31,1,3571,0
2734,40,1,4298,0
2735,19,1,2578,0
2736,29,3,410,0
2737,47,2,365,0.1
2738,50,1,4645,0.1
2738,29,1,410,0
2738,24,1,2210,0
2739,46,2,1604,0
2740,17,2,1925,0.05
2741,35,1,2084,0.05
2741,11,1,4549,0.2
2741,51,2,2621,0.1
2742,30,1,3732,0.05
2742,32,1,2083,0.05
2742,25,1,938,0.15
2743,46,1,1604,0
2743,43,2,2654,0.1
2743,57,1,3486,0.1
2743,6,1,3871,0
2744,52,1,2641,0
2744,31,2,3571,0.1
2744,18,2,4405,0
2744,25,1,938,0
2745,2,2,1368,0
2745,50,1,4645,0.15
2746,36,1,460,0.1
2747,12,1,2578,0
2747,26,1,438,0.1
2748,42,1,641,0.1
2748,26,1,438,0.05
2749,24,2,2210,0
2749,16,1,2872,0
2750,53,1,1408,0
2751,8,1,659,0
2751,3,1,3882,0.1
2751,22,2,131,0.1
2752,28,1,3031,0.05
2752,25,2,938,0
2753,48,1,4805,0.2
2753,45,1,1847,0.05
2753,48,1,4805,0.2
2754,50,1,4645,0.2
2755,18,1,4405,0
2755,27,2,2377,0.05
2755,56,2,2279,0
2756,15,1,3944,0
2757,13,2,283,0.1
2758,28,1,3031,0
2758,31,1,3571,0.05
2758,41,2,4560,0.05
2759,51,2,2621,0.1
2759,32,2,2083,0.05
2760,35,1,2084,0
2760,14,1,3770,0
2761,53,1,1408,0.05
2761,7,1,2555,0
2761,44,1,1674,0.1
2762,58,2,124,0
2762,57,1,3486,0
2762,52,1,2641,0
2762,4,1,3867,0.05
2763,16,1,2872,0.05
2764,56,1,2279,0.2
2764,4,1,3867,0.15
2764,42,2,641,0
2765,21,1,572,0.05
2766,46,1,1604,0
2766,14,1,3770,0
2767,10,1,3960,0
2767,1,2,2760,0
2768,29,1,410,0.1
2768,17,1,1925,0
2769,3,1,3882,0.15
2770,31,1,3571,0.05
2770,6,2,3871,0.05
2771,1,1,2760,0
2772,29,1,410,0
2773,23,2,2084,0.15
2773,14,1,3770,0
2774,38,2,976,0
2775,1,1,2760,0.05
2775,32,1,2083,0.05
2775,1,1,2760,0
2776,43,1,2654,0.2
2776,5,1,207,0
2777,39,3,765,0.1
2778,26,1,438,0.05
2778,45,1,1847,0.1
2778,39,1,765,0.05
2779,11,2,4549,0
2779,1,1,2760,0.05
2779,41,1,4560,0
2780,41,1,4560,0.05
2780,6,3,3871,0.1
2780,30,1,3732,0.15
2780,11,1,4549,0
2781,41,1,4560,0.05
2781,10,1,3960,0.2
2781,33,1,2132,0.05
2781,7,2,2555,0
2782,2,2,1368,0.05
2782,3,1,3882,0
2783,17,1,1925,0.05
2784,6,1,3871,0
2784,17,1,1925,0.05
2784,46,2,1604,0.1
2785,15,1,3944,0.1
2785,44,1,1674,0.05
2785,19,1,2578,0.1
2786,25,1,938,0
2786,32,1,2083,0.15
2786,25,1,938,0.15
2787,49,1,2121,0
2787,56,1,2279,0.05
2788,18,2,4405,0
2789,48,1,4805,0
2790,5,1,207,0
2790,47,1,365,0
2791,27,2,2377,0
2791,50,1,4645,0.05
2792,45,1,1847,0
2793,24,1,2210,0
2794,7,1,2555,0.05
2794,39,1,765,0.2
2794,40,1,4298,0.05
2795,9,1,1527,0
2795,19,1,2578,0
2796,17,1,1925,0
2797,10,1,3960,0.15
2797,32,3,2083,0.1
2797,28,1,3031,0.1
2798,52,1,2641,0
2798,33,1,2132,0
2799,1,1,2760,0.1
2799,49,1,2121,0
2799,51,1,2621,0.1
2800,8,2,659,0
2800,44,1,1674,0.1
2801,21,1,572,0
2802,10,1,3960,0.2
2803,27,1,2377,0.05
2804,49,1,2121,0.1
2805,50,1,4645,0.05
2806,7,1,2555,0
2807,40,3,4298,0.05
2807,57,1,3486,0
2807,4,2,3867,0
2808,6,1,3871,0
2809,20,1,4963,0.1
2809,24,1,2210,0.1
2809,19,1,2578,0.05
2810,41,2,4560,0.05
2810,23,2,2084,0.05
2810,12,1,2578,0
2811,37,3,189,0
2811,26,1,438,0.1
2811,59,1,954,0.2
2812,25,1,938,0
2812,5,1,207,0
2813,60,1,1642,0
2813,51,1,2621,0.2
2814,51,1,2621,0.1
2815,9,1,1527,0.05
2815,52,1,2641,0
2816,11,1,4549,0
2817,12,1,2578,0.05
2817,57,1,3486,0
2817,31,3,3571,0
2818,17,1,1925,0.15
2819,29,1,410,0.2
2820,14,1,3770,0
2820,12,2,2578,0.05
2821,54,1,273,0.05
2821,40,1,4298,0
2822,46,1,1604,0
2823,58,1,124,0
2823,9,1,1527,0
2824,4,1,3867,0
2824,6,1,3871,0.2
2825,6,1,3871,0
2826,27,2,2377,0.1
2826,35,1,2084,0.15
2826,19,1,2578,0.05
2826,6,1,3871,0
2827,56,1,2279,0
2827,1,1,2760,0
2827,14,3,3770,0.05
2827,15,1,3944,0
2828,11,1,4549,0.1
2829,59,1,954,0.15
2829,19,1,2578,0
2830,14,1,3770,0
2830,1,1,2760,0.15
2831,19,2,2578,0
2832,8,1,659,0
2833,13,2,283,0.05
2833,46,1,1604,0
2834,22,1,131,0.05
2835,56,1,2279,0.2
2836,7,1,2555,0.05
2837,46,1,1604,0
2838,57,1,3486,0
2838,16,1,2872,0.15
2838,54,1,273,0
2838,50,1,4645,0.05
2839,5,2,207,0.15
2840,9,2,1527,0.05
2841,44,1,1674,0.05
2842,32,1,2083,0
2843,32,1,2083,0.15
2843,57,1,3486,0.05
2844,60,1,1642,0.15
2844,59,1,954,0.1
2845,25,2,938,0.05
2845,58,1,124,0
2846,10,2,3960,0
2846,10,3,3960,0.05
2846,52,2,2641,0.15
2847,24,3,2210,0
2847,31,2,3571,0
2848,12,2,2578,0
2848,51,1,2621,0
2848,35,1,2084,0.05
2849,56,1,2279,0
2850,53,1,1408,0.1
2851,24,1,2210,0.1
2851,25,1,938,0.15
2852,26,1,438,0
2852,27,1,2377,0.05
2852,43,1,2654,0
2853,43,1,2654,0.1
2854,46,1,1604,0.1
2855,36,2,460,0.05
2855,11,1,4549,0.15
2855,19,1,2578,0.05
2855,9,1,1527,0.1
2856,20,1,4963,0.15
2857,46,1,1604,0.05
2858,25,2,938,0.05
2859,52,1,2641,0.05
2859,51,2,2621,0
2860,31,1,3571,0
2860,5,1,207,0
2860,55,1,4377,0.1
2861,18,1,4405,0.1
2861,48,1,4805,0.15
2862,3,1,3882,0.05
2862,16,2,2872,0
2863,27,1,2377,0.1
2863,51,1,2621,0.05
2863,52,3,2641,0.15
2864,54,2,273,0.05
2864,22,1,131,0
2865,27,2,2377,0
2866,12,1,2578,0.1
2866,10,2,3960,0
2866,59,1,954,0
2867,11,1,4549,0.05
2868,16,1,2872,0.1
2869,11,2,4549,0.1
2869,20,2,4963,0.05
2869,34,2,1026,0
2869,40,1,4298,0.1
2870,24,1,2210,0.05
2870,6,1,3871,0.1
2870,44,1,1674,0
2870,57,2,3486,0.1
2871,22,2,131,0
2871,43,2,2654,0
2871,17,1,1925,0
2872,46,1,1604,0
2873,35,1,2084,0.15
2873,20,2,4963,0.05
2873,8,3,659,0
2874,19,1,2578,0.15
2874,46,1,1604,0
2875,32,2,2083,0.1
2875,3,3,3882,0
2876,36,1,460,0.05
2876,26,2,438,0.15
2876,60,1,1642,0.05
2877,4,1,3867,0
2877,60,1,1642,0.1
2877,5,1,207,0
2878,25,2,938,0.05
2878,59,1,954,0.05
2879,22,1,131,0
2879,57,1,3486,0.1
2879,49,1,2121,0.05
2879,40,3,4298,0
2880,9,1,1527,0.05
2881,23,1,2084,0
2881,41,1,4560,0
2882,28,2,3031,0.2
2883,38,1,976,0.1
2883,34,2,1026,0.15
2884,34,1,1026,0.1
2884,55,1,4377,0
2885,34,1,1026,0.1
2886,31,2,3571,0
2886,10,1,3960,0
2886,55,2,4377,0.1
2886,57,1,3486,0.2
2887,25,2,938,0.1
2888,29,2,410,0
2888,46,1,1604,0.05
2889,38,2,976,0.1
2890,9,3,1527,0.2
2890,57,1,3486,0
2890,33,2,2132,0
2891,53,1,1408,0.1
2892,53,1,1408,0
2892,1,1,2760,0.15
2892,56,1,2279,0
2893,6,1,3871,0.1
2893,53,1,1408,0.1
2894,7,3,2555,0
2894,58,2,124,0
2894,4,1,3867,0.15
2894,30,2,3732,0.2
2895,15,1,3944,0
2896,20,1,4963,0.05
2897,59,2,954,0
2898,49,1,2121,0.05
2898,59,1,954,0.1
2898,48,1,4805,0
2899,35,1,2084,0.2
2899,40,1,4298,0.05
2899,15,1,3944,0.1
2900,60,1,1642,0
2900,11,1,4549,0.1
2901,37,2,189,0
2902,16,1,2872,0
2903,17,1,1925,0
2903,6,2,3871,0
2904,28,1,3031,0.1
2904,44,1,1674,0.2
2905,48,1,4805,0.1
2905,55,2,4377,0.15
2906,40,2,4298,0.05
2907,25,1,938,0
2908,60,1,1642,0
2908,60,1,1642,0.05
2908,46,1,1604,0.2
2909,8,1,659,0.05
2910,9,1,1527,0.1
2911,49,2,2121,0
2911,35,2,2084,0.1
2911,37,1,189,0.05
2911,40,1,4298,0
2912,28,1,3031,0.15
2912,14,1,3770,0.05
2912,37,1,189,0
2912,24,1,2210,0.1
2913,22,1,131,0
2914,32,1,2083,0.15
2914,30,1,3732,0.15
2914,10,1,3960,0.05
2915,23,1,2084,0
2916,8,1,659,0.05
2916,17,1,1925,0
2916,37,1,189,0
2917,39,1,765,0.1
2917,32,1,2083,0.1
2918,15,1,3944,0.05
2919,36,1,460,0.1
2920,23,1,2084,0.05
2920,43,1,2654,0
2921,19,1,2578,0
2921,24,1,2210,0
2922,60,1,1642,0
2923,18,1,4405,0.1
2924,39,2,765,0.15
2924,31,2,3571,0.05
2925,28,1,3031,0
2926,21,1,572,0.15
2926,22,1,131,0.05
2926,40,1,4298,0
2927,3,1,3882,0.1
2927,57,1,3486,0.1
2927,19,1,2578,0.05
2928,38,1,976,0
2929,50,2,4645,0.1
2929,38,2,976,0
2929,44,1,1674,0
2930,24,3,2210,0.1
2930,38,1,976,0.1
2931,33,1,2132,0
2931,35,2,2084,0.2
2932,2,1,1368,0
2932,60,1,1642,0
2933,24,1,2210,0
2934,52,2,2641,0.2
2934,28,1,3031,0.1
2934,50,1,4645,0.15
2935,39,2,765,0
2936,35,1,2084,0.1
2936,37,1,189,0.15
2937,15,1,3944,0.1
2937,22,1,131,0
2938,1,2,2760,0.05
2938,55,2,4377,0.1
2938,38,1,976,0.05
2938,3,1,3882,0.05
2939,17,1,1925,0
2939,42,1,641,0.1
2940,2,1,1368,0.1
2941,54,1,273,0.05
2941,19,1,2578,0
2941,26,1,438,0.1
2942,52,1,2641,0.05
2943,12,1,2578,0
2943,10,1,3960,0
2943,46,1,1604,0
2944,42,1,641,0.1
2945,19,1,2578,0.05
2946,51,3,2621,0
2947,5,1,207,0.1
2947,10,1,3960,0
2948,16,3,2872,0.05
2949,37,1,189,0.1
2950,43,2,2654,0.2
2950,50,2,4645,0.1
2951,17,2,1925,0
2951,51,1,2621,0.2
2951,47,1,365,0
2952,57,1,3486,0.05
2953,18,1,4405,0.15
2954,45,1,1847,0
2954,21,1,572,0
2955,39,2,765,0.1
2955,27,1,2377,0
2956,57,1,3486,0.1
2956,18,1,4405,0
2956,51,1,2621,0
2956,45,1,1847,0.2
2957,35,2,2084,0.05
2957,51,1,2621,0
2958,2,1,1368,0
2958,26,1,438,0.15
2958,21,1,572,0
2959,25,2,938,0.05
2960,55,1,4377,0.05
2960,40,1,4298,0.05
2961,30,2,3732,0
2962,3,2,3882,0.15
2962,17,1,1925,0.1
2963,22,1,131,0.15
2963,17,1,1925,0
2964,39,1,765,0
2964,49,1,2121,0.1
2965,22,1,131,0.15
2965,11,2,4549,0.05
2965,41,1,4560,0.05
2966,24,1,2210,0
2966,15,1,3944,0
2966,16,1,2872,0
2967,9,2,1527,0
2968,47,1,365,0.05
2968,50,1,4645,0.2
2968,21,1,572,0.1
2969,32,1,2083,0.1
2969,41,1,4560,0
2970,14,1,3770,0
2970,3,1,3882,0.05
2971,52,1,2641,0
2971,52,1,2641,0.1
2971,57,1,3486,0
2972,46,1,1604,0.15
2972,42,1,641,0
2972,58,1,124,0.05
2973,23,1,2084,0.05
2973,49,1,2121,0.05
2974,44,1,1674,0.05
2975,56,2,2279,0.05
2976,57,2,3486,0.15
2976,40,1,4298,0
2976,28,1,3031,0.05
2977,1,2,2760,0.15
2977,58,3,124,0.05
2977,38,3,976,0
2978,15,1,3944,0.05
2979,58,2,124,0.05
2980,22,1,131,0.1
2981,21,2,572,0
2982,35,1,2084,0
2982,2,1,1368,0
2983,17,1,1925,0
2984,22,1,131,0.05
2985,3,1,3882,0.05
2986,37,2,189,0
2986,19,1,2578,0
2986,34,1,1026,0.05
2987,35,2,2084,0.05
2987,16,2,2872,0
2988,43,1,2654,0.05
2989,24,2,2210,0.05
2989,25,2,938,0.05
2990,56,1,2279,0
2990,5,1,207,0.1
2991,8,1,659,0.05
2992,21,1,572,0
2993,15,1,3944,0.1
2994,21,2,572,0
2994,14,1,3770,0.05
2995,47,1,365,0.1
2995,8,1,659,0.15
2996,51,1,2621,0.05
2996,15,1,3944,0.15
2997,54,1,273,0.05
2997,30,1,3732,0
2998,5,1,207,0.05
2998,11,1,4549,0
2999,51,1,2621,0.1
3000,6,2,3871,0
3000,41,1,4560,0
3001,16,1,2872,0.05
3001,18,1,4405,0
3002,32,1,2083,0
3003,26,1,438,0.05
3004,22,1,131,0.1
3005,13,2,283,0.05
