event_id,session_id,event_type,event_time,order_id,revenue
66535,19958,page_view,2025-08-21T07:16,,0.0
66536,19959,page_view,2025-09-12T02:36,,0.0
66537,19959,page_view,2025-09-12T02:41,,0.0
66538,19960,page_view,2024-09-21T11:38,,0.0
66539,19960,page_view,2024-09-21T11:39,,0.0
66540,19960,page_view,2024-09-21T11:46,,0.0
66541,19960,page_view,2024-09-21T11:53,,0.0
66542,19961,page_view,2024-09-07T21:52,,0.0
66543,19961,page_view,2024-09-07T21:53,,0.0
66544,19962,page_view,2024-11-12T17:06,,0.0
66545,19962,page_view,2024-11-12T17:10,,0.0
66546,19963,page_view,2024-02-09T12:49,,0.0
66547,19963,page_view,2024-02-09T12:50,,0.0
66548,19963,page_view,2024-02-09T12:51,,0.0
66549,19963,page_view,2024-02-09T12:55,,0.0
66550,19964,page_view,2024-03-13T14:40,,0.0
66551,19964,add_to_cart,2024-03-13T14:54,,0.0
66552,19965,page_view,2024-07-28T13:16,,0.0
66553,19965,page_view,2024-07-28T13:20,,0.0
66554,19965,page_view,2024-07-28T13:22,,0.0
66555,19965,page_view,2024-07-28T13:25,,0.0
66556,19965,page_view,2024-07-28T13:32,,0.0
66557,19966,page_view,2024-07-05T08:14,,0.0
66558,19967,page_view,2024-09-13T03:25,,0.0
66559,19967,page_view,2024-09-13T03:29,,0.0
66560,19967,page_view,2024-09-13T03:31,,0.0
66561,19967,page_view,2024-09-13T03:34,,0.0
66562,19967,add_to_cart,2024-09-13T03:32,,0.0
66563,19968,page_view,2024-02-16T00:42,,0.0
66564,19969,page_view,2025-12-05T11:01,,0.0
66565,19969,page_view,2025-12-05T11:04,,0.0
66566,19970,page_view,2025-11-07T19:26,,0.0
66567,19970,page_view,2025-11-07T19:27,,0.0
66568,19970,page_view,2025-11-07T19:36,,0.0
66569,19970,page_view,2025-11-07T19:41,,0.0
66570,19970,page_view,2025-11-07T19:34,,0.0
66571,19971,page_view,2025-12-30T20:07,,0.0
66572,19971,page_view,2025-12-30T20:09,,0.0
66573,19971,page_view,2025-12-30T20:13,,0.0
66574,19971,page_view,2025-12-30T20:13,,0.0
66575,19972,page_view,2024-10-08T10:13,,0.0
66576,19972,page_view,2024-10-08T10:15,,0.0
66577,19972,page_view,2024-10-08T10:17,,0.0
66578,19972,page_view,2024-10-08T10:22,,0.0
66579,19973,page_view,2025-09-26T15:53,,0.0
66580,19973,page_view,2025-09-26T15:58,,0.0
66581,19973,page_view,2025-09-26T15:59,,0.0
66582,19973,page_view,2025-09-26T16:08,,0.0
66583,19973,page_view,2025-09-26T15:57,,0.0
66584,19974,page_view,2024-04-29T11:39,,0.0
66585,19974,page_view,2024-04-29T11:44,,0.0
66586,19974,page_view,2024-04-29T11:43,,0.0
66587,19975,page_view,2025-09-21T08:17,,0.0
66588,19975,page_view,2025-09-21T08:20,,0.0
66589,19975,page_view,2025-09-21T08:19,,0.0
66590,19975,page_view,2025-09-21T08:32,,0.0
66591,19975,page_view,2025-09-21T08:29,,0.0
66592,19976,page_view,2024-10-09T08:24,,0.0
66593,19976,page_view,2024-10-09T08:26,,0.0
66594,19976,page_view,2024-10-09T08:32,,0.0
66595,19976,page_view,2024-10-09T08:30,,0.0
66596,19977,page_view,2024-05-12T10:33,,0.0
66597,19977,page_view,2024-05-12T10:34,,0.0
66598,19977,page_view,2024-05-12T10:43,,0.0
66599,19977,page_view,2024-05-12T10:45,,0.0
66600,19977,page_view,2024-05-12T10:49,,0.0
66601,19977,add_to_cart,2024-05-12T10:41,,0.0
66602,19978,page_view,2024-03-30T07:43,,0.0
66603,19978,page_view,2024-03-30T07:46,,0.0
66604,19978,page_view,2024-03-30T07:53,,0.0
66605,19978,page_view,2024-03-30T07:49,,0.0
66606,19978,page_view,2024-03-30T07:51,,0.0
66607,19979,page_view,2025-01-11T06:21,,0.0
66608,19979,page_view,2025-01-11T06:23,,0.0
66609,19979,page_view,2025-01-11T06:23,,0.0
66610,19980,page_view,2024-06-02T15:11,,0.0
66611,19980,page_view,2024-06-02T15:15,,0.0
66612,19980,page_view,2024-06-02T15:15,,0.0
66613,19980,page_view,2024-06-02T15:14,,0.0
66614,19980,page_view,2024-06-02T15:23,,0.0
66615,19981,page_view,2025-01-25T18:36,,0.0
66616,19981,page_view,2025-01-25T18:38,,0.0
66617,19981,page_view,2025-01-25T18:46,,0.0
66618,19981,page_view,2025-01-25T18:39,,0.0
66619,19981,add_to_cart,2025-01-25T18:47,,0.0
66620,19982,page_view,2025-07-09T15:03,,0.0
66621,19982,page_view,2025-07-09T15:05,,0.0
66622,19982,page_view,2025-07-09T15:07,,0.0
66623,19982,page_view,2025-07-09T15:12,,0.0
66624,19983,page_view,2025-06-05T13:36,,0.0
66625,19983,page_view,2025-06-05T13:41,,0.0
66626,19983,page_view,2025-06-05T13:46,,0.0
66627,19983,page_view,2025-06-05T13:45,,0.0
66628,19984,page_view,2025-11-09T20:50,,0.0
66629,19984,page_view,2025-11-09T20:53,,0.0
66630,19985,page_view,2024-02-26T17:19,,0.0
66631,19985,page_view,2024-02-26T17:21,,0.0
66632,19985,page_view,2024-02-26T17:29,,0.0
66633,19985,page_view,2024-02-26T17:22,,0.0
66634,19985,page_view,2024-02-26T17:39,,0.0
66635,19986,page_view,2024-01-06T03:02,,0.0
66636,19986,page_view,2024-01-06T03:04,,0.0
66637,19986,page_view,2024-01-06T03:06,,0.0
66638,19986,page_view,2024-01-06T03:05,,0.0
66639,19987,page_view,2024-07-02T16:24,,0.0
66640,19987,page_view,2024-07-02T16:26,,0.0
66641,19987,page_view,2024-07-02T16:34,,0.0
66642,19987,page_view,2024-07-02T16:39,,0.0
66643,19987,page_view,2024-07-02T16:36,,0.0
66644,19988,page_view,2025-05-07T22:20,,0.0
66645,19988,page_view,2025-05-07T22:22,,0.0
66646,19988,page_view,2025-05-07T22:30,,0.0
66647,19988,page_view,2025-05-07T22:35,,0.0
66648,19989,page_view,2025-04-29T02:35,,0.0
66649,19989,page_view,2025-04-29T02:40,,0.0
66650,19989,page_view,2025-04-29T02:39,,0.0
66651,19989,page_view,2025-04-29T02:44,,0.0
66652,19989,page_view,2025-04-29T02:43,,0.0
66653,19990,page_view,2024-11-12T05:06,,0.0
66654,19990,page_view,2024-11-12T05:07,,0.0
66655,19991,page_view,2024-06-07T00:00,,0.0
66656,19991,page_view,2024-06-07T00:05,,0.0
66657,19991,page_view,2024-06-07T00:02,,0.0
66658,19991,page_view,2024-06-07T00:09,,0.0
66659,19992,page_view,2025-06-03T16:38,,0.0
66660,19992,page_view,2025-06-03T16:39,,0.0
66661,19993,page_view,2025-09-11T20:18,,0.0
66662,19993,page_view,2025-09-11T20:22,,0.0
66663,19993,page_view,2025-09-11T20:22,,0.0
66664,19993,page_view,2025-09-11T20:33,,0.0
66665,19993,page_view,2025-09-11T20:34,,0.0
66666,19994,page_view,2024-05-24T21:48,,0.0
66667,19995,page_view,2024-04-16T02:24,,0.0
66668,19995,page_view,2024-04-16T02:28,,0.0
66669,19995,page_view,2024-04-16T02:32,,0.0
66670,19995,page_view,2024-04-16T02:39,,0.0
66671,19996,page_view,2024-03-21T01:59,,0.0
66672,19996,page_view,2024-03-21T02:00,,0.0
66673,19996,page_view,2024-03-21T02:03,,0.0
66674,19996,page_view,2024-03-21T02:11,,0.0
66675,19996,page_view,2024-03-21T02:03,,0.0
66676,19996,add_to_cart,2024-03-21T02:08,,0.0
66677,19997,page_view,2025-05-01T02:01,,0.0
66678,19997,page_view,2025-05-01T02:03,,0.0
66679,19997,page_view,2025-05-01T02:03,,0.0
66680,19997,page_view,2025-05-01T02:07,,0.0
66681,19997,page_view,2025-05-01T02:13,,0.0
66682,19998,page_view,2025-12-11T06:19,,0.0
66683,19998,page_view,2025-12-11T06:22,,0.0
66684,19998,page_view,2025-12-11T06:25,,0.0
66685,19999,page_view,2024-08-07T16:13,,0.0
66686,19999,page_view,2024-08-07T16:18,,0.0
66687,19999,page_view,2024-08-07T16:17,,0.0
66688,20000,page_view,2024-07-13T08:52,,0.0
66689,20000,page_view,2024-07-13T08:53,,0.0
66690,20000,page_view,2024-07-13T08:56,,0.0
66691,20000,page_view,2024-07-13T08:55,,0.0
66692,20000,page_view,2024-07-13T09:08,,0.0
66693,20001,page_view,2025-05-08T15:56,,0.0
66694,20001,page_view,2025-05-08T15:58,,0.0
66695,20002,page_view,2025-08-30T16:08,,0.0
66696,20002,page_view,2025-08-30T16:13,,0.0
66697,20003,page_view,2025-01-11T21:33,,0.0
66698,20003,page_view,2025-01-11T21:34,,0.0
66699,20004,page_view,2025-04-05T11:34,,0.0
66700,20004,page_view,2025-04-05T11:37,,0.0
66701,20005,page_view,2025-06-30T22:32,,0.0
66702,20005,page_view,2025-06-30T22:33,,0.0
66703,20005,page_view,2025-06-30T22:38,,0.0
66704,20005,page_view,2025-06-30T22:35,,0.0
66705,20006,page_view,2025-10-24T13:00,,0.0
66706,20006,page_view,2025-10-24T13:02,,0.0
66707,20006,page_view,2025-10-24T13:08,,0.0
66708,20006,page_view,2025-10-24T13:03,,0.0
66709,20006,page_view,2025-10-24T13:04,,0.0
66710,20007,page_view,2025-03-01T09:36,,0.0
66711,20007,page_view,2025-03-01T09:39,,0.0
66712,20007,page_view,2025-03-01T09:46,,0.0
66713,20007,purchase,2025-03-01T09:53,8942,593.25
66714,20008,page_view,2025-06-29T01:33,,0.0
66715,20008,page_view,2025-06-29T01:35,,0.0
66716,20009,page_view,2025-08-03T12:19,,0.0
66717,20009,page_view,2025-08-03T12:22,,0.0
66718,20009,page_view,2025-08-03T12:23,,0.0
66719,20009,purchase,2025-08-03T12:36,12088,1033.85
66720,20010,page_view,2024-01-08T08:02,,0.0
66721,20010,page_view,2024-01-08T08:06,,0.0
66722,20011,page_view,2024-05-06T06:19,,0.0
66723,20012,page_view,2025-12-31T14:35,,0.0
66724,20012,page_view,2025-12-31T14:38,,0.0
66725,20012,page_view,2025-12-31T14:37,,0.0
66726,20012,page_view,2025-12-31T14:38,,0.0
66727,20012,add_to_cart,2025-12-31T14:48,,0.0
66728,20013,page_view,2024-10-31T21:08,,0.0
66729,20013,page_view,2024-10-31T21:10,,0.0
66730,20013,page_view,2024-10-31T21:18,,0.0
66731,20013,page_view,2024-10-31T21:17,,0.0
66732,20013,page_view,2024-10-31T21:16,,0.0
66733,20014,page_view,2024-09-04T19:02,,0.0
66734,20014,page_view,2024-09-04T19:04,,0.0
66735,20014,page_view,2024-09-04T19:06,,0.0
66736,20014,page_view,2024-09-04T19:14,,0.0
66737,20015,page_view,2025-12-17T10:54,,0.0
66738,20015,page_view,2025-12-17T10:55,,0.0
66739,20015,page_view,2025-12-17T10:58,,0.0
66740,20015,page_view,2025-12-17T10:57,,0.0
66741,20015,page_view,2025-12-17T11:06,,0.0
66742,20015,purchase,2025-12-17T11:15,14478,14684.85
66743,20016,page_view,2024-08-17T15:22,,0.0
66744,20016,page_view,2024-08-17T15:24,,0.0
66745,20017,page_view,2025-04-22T09:49,,0.0
66746,20018,page_view,2025-06-17T07:56,,0.0
66747,20019,page_view,2025-11-27T05:23,,0.0
66748,20019,page_view,2025-11-27T05:27,,0.0
66749,20019,page_view,2025-11-27T05:33,,0.0
66750,20020,page_view,2025-06-07T04:17,,0.0
66751,20020,page_view,2025-06-07T04:19,,0.0
66752,20020,page_view,2025-06-07T04:21,,0.0
66753,20020,page_view,2025-06-07T04:32,,0.0
66754,20020,page_view,2025-06-07T04:21,,0.0
66755,20021,page_view,2025-07-12T06:17,,0.0
66756,20021,page_view,2025-07-12T06:18,,0.0
66757,20021,page_view,2025-07-12T06:21,,0.0
66758,20022,page_view,2025-08-27T12:13,,0.0
66759,20023,page_view,2025-06-25T11:55,,0.0
66760,20023,page_view,2025-06-25T11:57,,0.0
66761,20023,page_view,2025-06-25T12:05,,0.0
66762,20023,page_view,2025-06-25T12:10,,0.0
66763,20023,purchase,2025-06-25T12:07,5121,641.0
66764,20024,page_view,2025-07-09T16:03,,0.0
66765,20024,purchase,2025-07-09T16:15,9996,1952.0
66766,20025,page_view,2024-03-08T20:05,,0.0
66767,20025,page_view,2024-03-08T20:07,,0.0
66768,20025,page_view,2024-03-08T20:07,,0.0
66769,20025,page_view,2024-03-08T20:11,,0.0
66770,20025,purchase,2024-03-08T20:23,18205,4624.7
66771,20026,page_view,2025-08-18T18:09,,0.0
66772,20026,page_view,2025-08-18T18:12,,0.0
66773,20026,page_view,2025-08-18T18:13,,0.0
66774,20026,page_view,2025-08-18T18:18,,0.0
66775,20027,page_view,2024-03-06T06:12,,0.0
66776,20027,page_view,2024-03-06T06:16,,0.0
66777,20027,page_view,2024-03-06T06:22,,0.0
66778,20028,page_view,2024-12-18T13:52,,0.0
66779,20028,page_view,2024-12-18T13:56,,0.0
66780,20028,purchase,2024-12-18T14:12,7345,2555.0
66781,20029,page_view,2024-02-12T17:18,,0.0
66782,20029,page_view,2024-02-12T17:23,,0.0
66783,20029,page_view,2024-02-12T17:28,,0.0
66784,20029,page_view,2024-02-12T17:30,,0.0
66785,20030,page_view,2024-02-09T12:20,,0.0
66786,20030,page_view,2024-02-09T12:25,,0.0
66787,20030,add_to_cart,2024-02-09T12:27,,0.0
66788,20031,page_view,2024-03-03T13:03,,0.0
66789,20031,page_view,2024-03-03T13:08,,0.0
66790,20031,page_view,2024-03-03T13:07,,0.0
66791,20031,page_view,2024-03-03T13:12,,0.0
66792,20031,page_view,2024-03-03T13:11,,0.0
66793,20032,page_view,2025-06-17T01:10,,0.0
66794,20032,page_view,2025-06-17T01:13,,0.0
66795,20032,page_view,2025-06-17T01:12,,0.0
66796,20032,add_to_cart,2025-06-17T01:23,,0.0
66797,20033,page_view,2025-03-05T11:52,,0.0
66798,20033,page_view,2025-03-05T11:54,,0.0
66799,20033,page_view,2025-03-05T11:58,,0.0
66800,20033,page_view,2025-03-05T12:01,,0.0
66801,20033,page_view,2025-03-05T12:00,,0.0
66802,20033,add_to_cart,2025-03-05T12:05,,0.0
66803,20033,purchase,2025-03-05T12:15,16724,9088.1
66804,20034,page_view,2024-10-20T23:06,,0.0
66805,20034,page_view,2024-10-20T23:11,,0.0
66806,20034,page_view,2024-10-20T23:14,,0.0
66807,20034,page_view,2024-10-20T23:12,,0.0
66808,20034,page_view,2024-10-20T23:22,,0.0
66809,20034,add_to_cart,2024-10-20T23:11,,0.0
66810,20034,purchase,2024-10-20T23:21,12332,10581.15
66811,20035,page_view,2025-04-14T01:41,,0.0
66812,20035,page_view,2025-04-14T01:46,,0.0
66813,20035,page_view,2025-04-14T01:49,,0.0
66814,20035,page_view,2025-04-14T01:56,,0.0
66815,20036,page_view,2024-02-17T14:46,,0.0
66816,20036,page_view,2024-02-17T14:49,,0.0
66817,20036,page_view,2024-02-17T14:50,,0.0
66818,20036,page_view,2024-02-17T14:52,,0.0
66819,20037,page_view,2025-12-15T04:09,,0.0
66820,20037,page_view,2025-12-15T04:10,,0.0
66821,20038,page_view,2025-03-22T19:37,,0.0
66822,20038,page_view,2025-03-22T19:39,,0.0
66823,20038,page_view,2025-03-22T19:47,,0.0
66824,20039,page_view,2025-04-13T11:52,,0.0
66825,20040,page_view,2024-09-07T18:34,,0.0
66826,20040,page_view,2024-09-07T18:37,,0.0
66827,20040,page_view,2024-09-07T18:44,,0.0
66828,20040,page_view,2024-09-07T18:49,,0.0
66829,20041,page_view,2024-12-28T19:28,,0.0
66830,20041,page_view,2024-12-28T19:31,,0.0
66831,20042,page_view,2025-05-26T07:20,,0.0
66832,20042,page_view,2025-05-26T07:25,,0.0
66833,20042,page_view,2025-05-26T07:30,,0.0
66834,20042,page_view,2025-05-26T07:29,,0.0
66835,20042,page_view,2025-05-26T07:24,,0.0
66836,20043,page_view,2024-07-25T20:20,,0.0
66837,20043,page_view,2024-07-25T20:21,,0.0
66838,20043,page_view,2024-07-25T20:24,,0.0
66839,20044,page_view,2025-03-14T04:26,,0.0
66840,20044,page_view,2025-03-14T04:29,,0.0
66841,20044,page_view,2025-03-14T04:36,,0.0
66842,20044,page_view,2025-03-14T04:38,,0.0
66843,20045,page_view,2024-02-19T08:07,,0.0
66844,20045,page_view,2024-02-19T08:08,,0.0
66845,20045,page_view,2024-02-19T08:15,,0.0
66846,20045,page_view,2024-02-19T08:19,,0.0
66847,20045,page_view,2024-02-19T08:19,,0.0
66848,20046,page_view,2024-08-13T00:00,,0.0
66849,20046,page_view,2024-08-13T00:02,,0.0
66850,20046,page_view,2024-08-13T00:08,,0.0
66851,20047,page_view,2024-05-03T00:16,,0.0
66852,20047,page_view,2024-05-03T00:20,,0.0
66853,20047,page_view,2024-05-03T00:22,,0.0
66854,20047,page_view,2024-05-03T00:31,,0.0
66855,20047,page_view,2024-05-03T00:32,,0.0
66856,20048,page_view,2024-03-04T03:11,,0.0
66857,20049,page_view,2025-03-08T15:04,,0.0
66858,20049,page_view,2025-03-08T15:07,,0.0
66859,20049,page_view,2025-03-08T15:10,,0.0
66860,20049,page_view,2025-03-08T15:10,,0.0
66861,20049,add_to_cart,2025-03-08T15:05,,0.0
66862,20049,purchase,2025-03-08T15:19,20596,10677.6
66863,20050,page_view,2024-06-14T01:04,,0.0
66864,20050,page_view,2024-06-14T01:05,,0.0
66865,20050,page_view,2024-06-14T01:12,,0.0
66866,20050,page_view,2024-06-14T01:10,,0.0
66867,20051,page_view,2025-09-22T04:24,,0.0
66868,20051,page_view,2025-09-22T04:27,,0.0
66869,20051,page_view,2025-09-22T04:30,,0.0
66870,20051,page_view,2025-09-22T04:30,,0.0
66871,20052,page_view,2024-04-27T22:34,,0.0
66872,20052,page_view,2024-04-27T22:37,,0.0
66873,20052,add_to_cart,2024-04-27T22:35,,0.0
66874,20053,page_view,2024-07-29T20:47,,0.0
66875,20053,page_view,2024-07-29T20:48,,0.0
66876,20053,page_view,2024-07-29T20:51,,0.0
66877,20053,page_view,2024-07-29T20:50,,0.0
66878,20054,page_view,2025-08-18T15:32,,0.0
66879,20054,add_to_cart,2025-08-18T15:44,,0.0
66880,20055,page_view,2024-10-10T17:07,,0.0
66881,20055,page_view,2024-10-10T17:12,,0.0
66882,20055,page_view,2024-10-10T17:17,,0.0
66883,20055,page_view,2024-10-10T17:19,,0.0
66884,20056,page_view,2025-03-05T14:01,,0.0
66885,20057,page_view,2025-07-28T10:00,,0.0
66886,20057,page_view,2025-07-28T10:02,,0.0
66887,20057,page_view,2025-07-28T10:02,,0.0
66888,20057,page_view,2025-07-28T10:15,,0.0
66889,20058,page_view,2025-06-11T14:20,,0.0
66890,20058,page_view,2025-06-11T14:23,,0.0
66891,20059,page_view,2024-02-22T08:40,,0.0
66892,20059,page_view,2024-02-22T08:41,,0.0
66893,20059,page_view,2024-02-22T08:46,,0.0
66894,20059,page_view,2024-02-22T08:55,,0.0
66895,20059,page_view,2024-02-22T08:48,,0.0
66896,20060,page_view,2024-09-13T20:16,,0.0
66897,20060,page_view,2024-09-13T20:17,,0.0
66898,20060,page_view,2024-09-13T20:22,,0.0
66899,20060,page_view,2024-09-13T20:28,,0.0
66900,20060,page_view,2024-09-13T20:28,,0.0
66901,20060,add_to_cart,2024-09-13T20:23,,0.0
66902,20060,purchase,2024-09-13T20:34,6780,1674.0
66903,20061,page_view,2024-07-15T22:29,,0.0
66904,20061,page_view,2024-07-15T22:32,,0.0
66905,20062,page_view,2024-11-05T12:23,,0.0
66906,20062,page_view,2024-11-05T12:26,,0.0
66907,20063,page_view,2024-11-26T17:17,,0.0
66908,20063,page_view,2024-11-26T17:20,,0.0
66909,20063,purchase,2024-11-26T17:25,9269,3882.0
66910,20064,page_view,2024-09-02T21:31,,0.0
66911,20064,page_view,2024-09-02T21:35,,0.0
66912,20064,page_view,2024-09-02T21:37,,0.0
66913,20064,purchase,2024-09-02T21:50,12903,4001.0
66914,20065,page_view,2024-10-06T17:53,,0.0
66915,20065,page_view,2024-10-06T17:54,,0.0
66916,20065,page_view,2024-10-06T18:03,,0.0
66917,20065,page_view,2024-10-06T18:05,,0.0
66918,20065,page_view,2024-10-06T18:13,,0.0
66919,20065,add_to_cart,2024-10-06T17:58,,0.0
66920,20066,page_view,2025-07-24T08:56,,0.0
66921,20066,page_view,2025-07-24T08:58,,0.0
66922,20066,page_view,2025-07-24T09:04,,0.0
66923,20066,add_to_cart,2025-07-24T09:02,,0.0
66924,20067,page_view,2024-08-15T02:08,,0.0
66925,20068,page_view,2024-06-20T17:58,,0.0
66926,20069,page_view,2024-12-11T10:34,,0.0
66927,20069,page_view,2024-12-11T10:38,,0.0
66928,20069,add_to_cart,2024-12-11T10:47,,0.0
66929,20070,page_view,2024-07-25T03:53,,0.0
66930,20070,page_view,2024-07-25T03:57,,0.0
66931,20071,page_view,2025-10-25T11:32,,0.0
66932,20071,add_to_cart,2025-10-25T11:36,,0.0
66933,20072,page_view,2024-09-17T23:44,,0.0
66934,20072,page_view,2024-09-17T23:48,,0.0
66935,20072,page_view,2024-09-17T23:50,,0.0
66936,20073,page_view,2025-08-12T23:13,,0.0
66937,20073,page_view,2025-08-12T23:16,,0.0
66938,20073,purchase,2025-08-12T23:37,11938,3762.0
66939,20074,page_view,2024-04-08T06:12,,0.0
66940,20074,page_view,2024-04-08T06:16,,0.0
66941,20074,page_view,2024-04-08T06:14,,0.0
66942,20075,page_view,2025-04-24T22:32,,0.0
66943,20075,page_view,2025-04-24T22:37,,0.0
66944,20076,page_view,2024-11-23T17:15,,0.0
66945,20076,page_view,2024-11-23T17:16,,0.0
66946,20076,add_to_cart,2024-11-23T17:28,,0.0
66947,20076,purchase,2024-11-23T17:23,9727,2255.9
66948,20077,page_view,2024-06-11T03:01,,0.0
66949,20077,page_view,2024-06-11T03:04,,0.0
66950,20077,page_view,2024-06-11T03:07,,0.0
66951,20077,page_view,2024-06-11T03:07,,0.0
66952,20077,page_view,2024-06-11T03:13,,0.0
66953,20077,add_to_cart,2024-06-11T03:05,,0.0
66954,20078,page_view,2025-02-03T06:20,,0.0
66955,20078,page_view,2025-02-03T06:22,,0.0
66956,20079,page_view,2024-04-06T07:38,,0.0
66957,20079,page_view,2024-04-06T07:39,,0.0
66958,20079,page_view,2024-04-06T07:46,,0.0
66959,20079,page_view,2024-04-06T07:41,,0.0
66960,20079,page_view,2024-04-06T07:50,,0.0
66961,20079,purchase,2024-04-06T08:01,4200,3462.1
66962,20080,page_view,2025-11-14T06:57,,0.0
66963,20080,page_view,2025-11-14T06:58,,0.0
66964,20080,page_view,2025-11-14T07:03,,0.0
66965,20081,page_view,2025-11-22T09:36,,0.0
66966,20081,page_view,2025-11-22T09:37,,0.0
66967,20081,page_view,2025-11-22T09:44,,0.0
66968,20081,page_view,2025-11-22T09:45,,0.0
66969,20082,page_view,2024-04-13T01:45,,0.0
66970,20082,page_view,2024-04-13T01:49,,0.0
66971,20082,page_view,2024-04-13T01:49,,0.0
66972,20082,page_view,2024-04-13T01:48,,0.0
66973,20083,page_view,2024-10-05T15:37,,0.0
66974,20083,page_view,2024-10-05T15:39,,0.0
66975,20083,page_view,2024-10-05T15:43,,0.0
66976,20083,page_view,2024-10-05T15:46,,0.0
66977,20083,page_view,2024-10-05T15:49,,0.0
66978,20084,page_view,2024-03-09T23:46,,0.0
66979,20084,page_view,2024-03-09T23:47,,0.0
66980,20084,page_view,2024-03-09T23:50,,0.0
66981,20084,add_to_cart,2024-03-10T00:01,,0.0
66982,20085,page_view,2025-06-18T15:34,,0.0
66983,20085,page_view,2025-06-18T15:35,,0.0
66984,20085,page_view,2025-06-18T15:44,,0.0
66985,20085,page_view,2025-06-18T15:37,,0.0
66986,20085,page_view,2025-06-18T15:42,,0.0
66987,20086,page_view,2025-04-15T12:04,,0.0
66988,20086,page_view,2025-04-15T12:05,,0.0
66989,20086,page_view,2025-04-15T12:14,,0.0
66990,20087,page_view,2024-01-14T22:18,,0.0
66991,20087,page_view,2024-01-14T22:22,,0.0
66992,20087,page_view,2024-01-14T22:28,,0.0
66993,20087,page_view,2024-01-14T22:24,,0.0
66994,20087,page_view,2024-01-14T22:34,,0.0
66995,20088,page_view,2024-04-03T00:33,,0.0
66996,20088,page_view,2024-04-03T00:34,,0.0
66997,20088,page_view,2024-04-03T00:43,,0.0
66998,20088,page_view,2024-04-03T00:48,,0.0
66999,20088,page_view,2024-04-03T00:53,,0.0
67000,20089,page_view,2025-11-18T18:46,,0.0
67001,20089,add_to_cart,2025-11-18T18:54,,0.0
67002,20090,page_view,2025-05-28T04:53,,0.0
67003,20090,page_view,2025-05-28T04:57,,0.0
67004,20090,page_view,2025-05-28T05:03,,0.0
67005,20090,page_view,2025-05-28T04:56,,0.0
67006,20090,page_view,2025-05-28T05:13,,0.0
67007,20091,page_view,2024-12-08T23:11,,0.0
67008,20091,page_view,2024-12-08T23:16,,0.0
67009,20092,page_view,2025-03-26T10:05,,0.0
67010,20092,add_to_cart,2025-03-26T10:15,,0.0
67011,20093,page_view,2024-05-10T18:56,,0.0
67012,20093,page_view,2024-05-10T18:57,,0.0
67013,20093,page_view,2024-05-10T18:58,,0.0
67014,20094,page_view,2025-10-22T07:32,,0.0
67015,20094,page_view,2025-10-22T07:37,,0.0
67016,20094,page_view,2025-10-22T07:36,,0.0
67017,20094,page_view,2025-10-22T07:35,,0.0
67018,20094,page_view,2025-10-22T07:52,,0.0
67019,20094,add_to_cart,2025-10-22T07:38,,0.0
67020,20095,page_view,2024-12-06T04:10,,0.0
67021,20095,page_view,2024-12-06T04:12,,0.0
67022,20095,page_view,2024-12-06T04:14,,0.0
67023,20095,page_view,2024-12-06T04:16,,0.0
67024,20096,page_view,2024-10-06T10:12,,0.0
67025,20096,add_to_cart,2024-10-06T10:15,,0.0
67026,20097,page_view,2024-07-08T10:21,,0.0
67027,20097,page_view,2024-07-08T10:22,,0.0
67028,20097,page_view,2024-07-08T10:25,,0.0
67029,20097,page_view,2024-07-08T10:36,,0.0
67030,20098,page_view,2025-09-24T13:06,,0.0
67031,20098,page_view,2025-09-24T13:07,,0.0
67032,20098,page_view,2025-09-24T13:14,,0.0
67033,20098,page_view,2025-09-24T13:21,,0.0
67034,20098,add_to_cart,2025-09-24T13:11,,0.0
67035,20099,page_view,2025-03-23T05:25,,0.0
67036,20099,add_to_cart,2025-03-23T05:31,,0.0
67037,20100,page_view,2024-08-22T03:47,,0.0
67038,20100,page_view,2024-08-22T03:52,,0.0
67039,20100,page_view,2024-08-22T03:49,,0.0
67040,20100,page_view,2024-08-22T03:59,,0.0
67041,20100,purchase,2024-08-22T03:56,2341,186.3
67042,20101,page_view,2025-12-28T19:25,,0.0
67043,20101,page_view,2025-12-28T19:27,,0.0
67044,20102,page_view,2024-12-16T21:58,,0.0
67045,20102,page_view,2024-12-16T22:00,,0.0
67046,20102,page_view,2024-12-16T22:00,,0.0
67047,20102,page_view,2024-12-16T22:07,,0.0
67048,20102,purchase,2024-12-16T22:17,21931,12929.2
67049,20103,page_view,2024-01-14T08:46,,0.0
67050,20103,page_view,2024-01-14T08:50,,0.0
67051,20103,page_view,2024-01-14T08:54,,0.0
67052,20103,add_to_cart,2024-01-14T08:53,,0.0
67053,20104,page_view,2024-05-24T11:26,,0.0
67054,20104,page_view,2024-05-24T11:30,,0.0
67055,20104,page_view,2024-05-24T11:30,,0.0
67056,20104,page_view,2024-05-24T11:38,,0.0
67057,20104,page_view,2024-05-24T11:46,,0.0
67058,20104,purchase,2024-05-24T11:45,21861,3687.9
67059,20105,page_view,2025-03-05T18:50,,0.0
67060,20105,page_view,2025-03-05T18:53,,0.0
67061,20105,page_view,2025-03-05T19:00,,0.0
67062,20105,page_view,2025-03-05T18:59,,0.0
67063,20106,page_view,2025-11-20T17:38,,0.0
67064,20106,page_view,2025-11-20T17:43,,0.0
67065,20106,add_to_cart,2025-11-20T17:40,,0.0
67066,20107,page_view,2024-07-06T12:15,,0.0
