customer_id,experiment_group,assign_date
1248,A,2024-01-12
1249,A,2024-01-04
1250,A,2024-01-08
1251,A,2024-01-15
1252,B,2024-01-04
1253,B,2024-01-08
1254,B,2024-01-04
1255,A,2024-01-03
1256,B,2024-01-16
1257,A,2024-01-05
1258,B,2024-01-11
1259,A,2024-01-11
1260,B,2024-01-11
1261,A,2024-01-01
1262,B,2024-01-07
1263,A,2024-01-06
1264,B,2024-01-02
1265,B,2024-01-10
1266,A,2024-01-03
1267,B,2024-01-14
1268,B,2024-01-03
1269,A,2024-01-07
1270,A,2024-01-02
1271,A,2024-01-11
1272,A,2024-01-03
1273,A,2024-01-02
1274,B,2024-01-14
1275,A,2024-01-11
1276,A,2024-01-08
1277,A,2024-01-15
1278,B,2024-01-05
1279,B,2024-01-04
1280,B,2024-01-07
1281,A,2024-01-05
1282,B,2024-01-10
1283,B,2024-01-16
1284,B,2024-01-13
1285,B,2024-01-02
1286,A,2024-01-10
1287,A,2024-01-07
1288,B,2024-01-06
1289,A,2024-01-09
1290,B,2024-01-03
1291,B,2024-01-13
1292,B,2024-01-09
1293,A,2024-01-07
1294,B,2024-01-07
1295,B,2024-01-16
1296,B,2024-01-02
1297,A,2024-01-09
1298,B,2024-01-03
1299,A,2024-01-14
1300,A,2024-01-13
1301,A,2024-01-15
1302,A,2024-01-14
1303,B,2024-01-03
1304,B,2024-01-06
1305,A,2024-01-14
1306,B,2024-01-07
1307,B,2024-01-03
1308,B,2024-01-12
1309,B,2024-01-04
1310,B,2024-01-11
1311,A,2024-01-09
1312,A,2024-01-03
1313,B,2024-01-07
1314,B,2024-01-02
1315,B,2024-01-13
1316,B,2024-01-06
1317,B,2024-01-14
1318,B,2024-01-02
1319,B,2024-01-15
1320,A,2024-01-07
1321,B,2024-01-16
1322,B,2024-01-07
1323,A,2024-01-04
1324,A,2024-01-10
1325,B,2024-01-01
1326,B,2024-01-03
1327,B,2024-01-02
1328,A,2024-01-04
1329,A,2024-01-05
1330,B,2024-01-15
1331,B,2024-01-07
1332,B,2024-01-09
1333,A,2024-01-12
1334,B,2024-01-12
1335,A,2024-01-07
1336,A,2024-01-04
1337,A,2024-01-13
1338,A,2024-01-07
1339,B,2024-01-09
1340,A,2024-01-12
1341,B,2024-01-02
1342,B,2024-01-04
1343,A,2024-01-07
1344,A,2024-01-13
1345,A,2024-01-02
1346,A,2024-01-14
1347,B,2024-01-02
1348,B,2024-01-01
1349,A,2024-01-11
1350,B,2024-01-08
1351,B,2024-01-10
1352,B,2024-01-16
1353,A,2024-01-04
1354,B,2024-01-07
1355,B,2024-01-15
1356,A,2024-01-12
1357,A,2024-01-05
1358,B,2024-01-03
1359,A,2024-01-12
1360,B,2024-01-06
1361,A,2024-01-11
1362,A,2024-01-15
1363,A,2024-01-01
1364,A,2024-01-07
1365,B,2024-01-09
1366,A,2024-01-08
1367,A,2024-01-15
1368,A,2024-01-02
1369,A,2024-01-12
1370,A,2024-01-09
1371,B,2024-01-05
1372,A,2024-01-03
1373,B,2024-01-05
1374,B,2024-01-11
1375,B,2024-01-15
1376,A,2024-01-16
1377,B,2024-01-07
1378,B,2024-01-12
1379,B,2024-01-14
1380,A,2024-01-12
1381,A,2024-01-13
1382,B,2024-01-08
1383,A,2024-01-16
1384,A,2024-01-07
1385,B,2024-01-12
1386,B,2024-01-01
1387,B,2024-01-02
1388,A,2024-01-07
1389,B,2024-01-08
1390,B,2024-01-08
1391,A,2024-01-06
1392,A,2024-01-13
1393,A,2024-01-06
1394,A,2024-01-10
1395,A,2024-01-11
1396,A,2024-01-07
1397,A,2024-01-02
1398,B,2024-01-03
1399,A,2024-01-12
1400,A,2024-01-05
1401,B,2024-01-16
1402,B,2024-01-04
1403,A,2024-01-10
1404,A,2024-01-01
1405,B,2024-01-15
1406,A,2024-01-06
1407,B,2024-01-01
1408,B,2024-01-11
1409,A,2024-01-10
1410,B,2024-01-13
1411,A,2024-01-15
1412,B,2024-01-09
1413,A,2024-01-09
1414,B,2024-01-07
1415,B,2024-01-06
1416,B,2024-01-11
1417,B,2024-01-13
1418,B,2024-01-14
1419,A,2024-01-16
1420,A,2024-01-07
1421,B,2024-01-13
1422,B,2024-01-16
1423,B,2024-01-01
1424,B,2024-01-05
1425,B,2024-01-03
1426,A,2024-01-09
1427,A,2024-01-05
1428,A,2024-01-07
1429,B,2024-01-11
1430,A,2024-01-10
1431,A,2024-01-13
1432,A,2024-01-05
1433,A,2024-01-13
1434,B,2024-01-10
1435,B,2024-01-04
1436,B,2024-01-05
1437,A,2024-01-04
1438,B,2024-01-09
1439,B,2024-01-13
1440,A,2024-01-15
1441,A,2024-01-02
1442,A,2024-01-16
1443,A,2024-01-03
1444,A,2024-01-09
1445,B,2024-01-09
1446,A,2024-01-07
1447,A,2024-01-08
1448,B,2024-01-09
1449,B,2024-01-12
1450,B,2024-01-14
1451,A,2024-01-13
1452,B,2024-01-09
1453,B,2024-01-11
1454,B,2024-01-11
1455,A,2024-01-03
1456,B,2024-01-01
1457,B,2024-01-12
1458,A,2024-01-09
1459,A,2024-01-14
1460,B,2024-01-01
1461,B,2024-01-06
1462,A,2024-01-13
1463,A,2024-01-02
1464,A,2024-01-06
1465,B,2024-01-07
1466,B,2024-01-07
1467,A,2024-01-16
1468,B,2024-01-08
1469,A,2024-01-14
1470,A,2024-01-02
1471,A,2024-01-09
1472,A,2024-01-05
1473,B,2024-01-06
1474,B,2024-01-10
1475,A,2024-01-06
1476,A,2024-01-16
1477,A,2024-01-01
1478,B,2024-01-06
1479,A,2024-01-05
1480,B,2024-01-09
1481,B,2024-01-14
1482,B,2024-01-01
1483,A,2024-01-06
1484,B,2024-01-08
1485,B,2024-01-06
1486,B,2024-01-04
1487,B,2024-01-07
1488,B,2024-01-15
1489,B,2024-01-07
1490,A,2024-01-15
1491,B,2024-01-14
1492,B,2024-01-14
1493,B,2024-01-03
1494,B,2024-01-12
1495,A,2024-01-09
1496,B,2024-01-03
1497,B,2024-01-02
1498,A,2024-01-10
1499,A,2024-01-16
1500,A,2024-01-04
1501,B,2024-01-14
1502,B,2024-01-10
1503,A,2024-01-09
1504,B,2024-01-11
1505,B,2024-01-10
1506,B,2024-01-04
1507,B,2024-01-07
1508,B,2024-01-16
1509,A,2024-01-05
1510,A,2024-01-08
1511,B,2024-01-13
1512,B,2024-01-04
1513,B,2024-01-12
1514,A,2024-01-13
1515,A,2024-01-08
1516,B,2024-01-08
1517,A,2024-01-14
1518,A,2024-01-09
1519,B,2024-01-10
1520,A,2024-01-13
1521,B,2024-01-15
1522,A,2024-01-01
1523,B,2024-01-10
1524,B,2024-01-08
1525,B,2024-01-13
1526,B,2024-01-05
1527,B,2024-01-05
1528,A,2024-01-15
1529,B,2024-01-02
1530,B,2024-01-03
1531,B,2024-01-15
1532,B,2024-01-02
1533,B,2024-01-06
1534,A,2024-01-05
1535,B,2024-01-05
1536,B,2024-01-04
1537,B,2024-01-08
1538,A,2024-01-13
1539,B,2024-01-01
1540,A,2024-01-08
1541,A,2024-01-11
1542,B,2024-01-13
1543,B,2024-01-05
1544,B,2024-01-09
1545,A,2024-01-06
1546,A,2024-01-15
1547,A,2024-01-14
1548,B,2024-01-14
1549,B,2024-01-16
1550,B,2024-01-16
1551,B,2024-01-06
1552,A,2024-01-01
1553,B,2024-01-10
1554,B,2024-01-09
1555,A,2024-01-01
1556,B,2024-01-07
1557,A,2024-01-05
1558,A,2024-01-15
1559,B,2024-01-16
1560,A,2024-01-10
1561,A,2024-01-12
1562,B,2024-01-15
1563,A,2024-01-03
1564,B,2024-01-09
1565,B,2024-01-15
1566,A,2024-01-16
1567,B,2024-01-01
1568,B,2024-01-11
1569,A,2024-01-08
1570,A,2024-01-02
1571,B,2024-01-11
1572,A,2024-01-04
1573,B,2024-01-03
1574,B,2024-01-01
1575,B,2024-01-13
1576,A,2024-01-14
1577,A,2024-01-04
1578,B,2024-01-04
1579,A,2024-01-03
1580,A,2024-01-10
1581,B,2024-01-10
1582,B,2024-01-09
1583,B,2024-01-10
1584,B,2024-01-13
1585,A,2024-01-13
1586,A,2024-01-13
1587,B,2024-01-05
1588,B,2024-01-11
1589,A,2024-01-15
1590,A,2024-01-16
1591,A,2024-01-01
1592,B,2024-01-08
1593,B,2024-01-10
1594,A,2024-01-07
1595,B,2024-01-11
1596,B,2024-01-05
1597,A,2024-01-15
1598,B,2024-01-14
1599,A,2024-01-11
1600,A,2024-01-03
1601,B,2024-01-09
1602,B,2024-01-13
1603,B,2024-01-03
1604,A,2024-01-04
1605,B,2024-01-01
1606,A,2024-01-11
1607,B,2024-01-05
1608,A,2024-01-14
1609,A,2024-01-11
1610,B,2024-01-03
1611,B,2024-01-07
1612,A,2024-01-16
1613,B,2024-01-04
1614,B,2024-01-02
1615,B,2024-01-06
1616,B,2024-01-06
1617,A,2024-01-04
1618,B,2024-01-04
1619,A,2024-01-07
1620,A,2024-01-07
1621,B,2024-01-11
1622,B,2024-01-04
1623,A,2024-01-07
1624,A,2024-01-12
1625,A,2024-01-02
1626,B,2024-01-10
1627,B,2024-01-08
1628,A,2024-01-11
1629,B,2024-01-09
1630,B,2024-01-12
1631,B,2024-01-16
1632,A,2024-01-10
1633,A,2024-01-04
1634,A,2024-01-09
1635,B,2024-01-09
1636,A,2024-01-13
1637,A,2024-01-13
1638,B,2024-01-13
1639,B,2024-01-14
1640,B,2024-01-05
1641,B,2024-01-16
1642,A,2024-01-04
1643,B,2024-01-05
1644,A,2024-01-13
1645,A,2024-01-13
1646,B,2024-01-06
1647,A,2024-01-02
1648,A,2024-01-04
1649,B,2024-01-14
1650,A,2024-01-10
1651,A,2024-01-11
1652,A,2024-01-05
1653,B,2024-01-09
1654,A,2024-01-03
1655,A,2024-01-04
1656,A,2024-01-03
1657,A,2024-01-09
1658,A,2024-01-15
1659,B,2024-01-08
1660,B,2024-01-11
1661,B,2024-01-03
1662,A,2024-01-03
1663,A,2024-01-14
1664,A,2024-01-11
1665,A,2024-01-06
1666,A,2024-01-15
1667,A,2024-01-08
1668,A,2024-01-07
1669,A,2024-01-11
1670,A,2024-01-11
1671,B,2024-01-06
1672,B,2024-01-14
1673,B,2024-01-16
1674,B,2024-01-07
1675,A,2024-01-06
1676,B,2024-01-11
1677,B,2024-01-02
1678,B,2024-01-11
1679,B,2024-01-02
1680,B,2024-01-02
1681,A,2024-01-06
1682,A,2024-01-08
1683,A,2024-01-02
1684,A,2024-01-07
1685,B,2024-01-15
1686,A,2024-01-12
1687,A,2024-01-15
1688,A,2024-01-14
1689,A,2024-01-10
1690,B,2024-01-09
1691,A,2024-01-14
1692,A,2024-01-15
1693,A,2024-01-05
1694,A,2024-01-14
1695,A,2024-01-01
1696,B,2024-01-03
1697,A,2024-01-02
1698,B,2024-01-09
1699,A,2024-01-02
1700,B,2024-01-04
1701,A,2024-01-09
1702,B,2024-01-14
1703,B,2024-01-16
1704,A,2024-01-03
1705,A,2024-01-14
1706,A,2024-01-03
1707,A,2024-01-13
1708,A,2024-01-12
1709,B,2024-01-15
1710,A,2024-01-12
1711,B,2024-01-11
1712,A,2024-01-16
1713,A,2024-01-09
1714,A,2024-01-13
1715,B,2024-01-08
1716,B,2024-01-14
1717,A,2024-01-14
1718,A,2024-01-02
1719,A,2024-01-14
1720,A,2024-01-04
1721,A,2024-01-14
1722,B,2024-01-14
1723,B,2024-01-05
1724,B,2024-01-16
1725,B,2024-01-15
1726,B,2024-01-06
1727,B,2024-01-03
1728,A,2024-01-16
1729,A,2024-01-04
1730,B,2024-01-09
1731,B,2024-01-03
1732,B,2024-01-06
1733,B,2024-01-05
1734,A,2024-01-05
1735,A,2024-01-16
1736,B,2024-01-04
1737,B,2024-01-04
1738,B,2024-01-10
1739,B,2024-01-13
1740,A,2024-01-04
1741,A,2024-01-07
1742,B,2024-01-12
1743,A,2024-01-13
1744,B,2024-01-08
1745,B,2024-01-11
1746,B,2024-01-08
1747,B,2024-01-05
1748,B,2024-01-12
1749,B,2024-01-08
1750,A,2024-01-03
1751,B,2024-01-05
1752,A,2024-01-13
1753,B,2024-01-14
1754,B,2024-01-13
1755,B,2024-01-02
1756,A,2024-01-06
1757,A,2024-01-06
1758,A,2024-01-11
1759,B,2024-01-09
1760,B,2024-01-04
1761,B,2024-01-09
1762,A,2024-01-12
1763,A,2024-01-02
1764,B,2024-01-15
1765,A,2024-01-09
1766,A,2024-01-04
1767,A,2024-01-07
1768,A,2024-01-09
1769,A,2024-01-12
1770,B,2024-01-10
1771,B,2024-01-13
1772,B,2024-01-01
1773,B,2024-01-09
1774,A,2024-01-15
1775,B,2024-01-01
1776,B,2024-01-14
1777,B,2024-01-12
1778,B,2024-01-09
1779,A,2024-01-16
1780,B,2024-01-16
1781,B,2024-01-06
1782,B,2024-01-13
1783,B,2024-01-02
1784,B,2024-01-02
1785,A,2024-01-09
1786,B,2024-01-06
1787,B,2024-01-06
1788,B,2024-01-05
1789,A,2024-01-13
1790,A,2024-01-05
1791,A,2024-01-10
1792,B,2024-01-16
1793,B,2024-01-02
1794,B,2024-01-14
1795,B,2024-01-10
1796,B,2024-01-13
1797,B,2024-01-04
1798,B,2024-01-15
1799,B,2024-01-10
1800,B,2024-01-13
1801,A,2024-01-11
1802,A,2024-01-03
1803,B,2024-01-05
1804,A,2024-01-07
1805,B,2024-01-04
1806,B,2024-01-08
1807,B,2024-01-06
1808,A,2024-01-10
1809,B,2024-01-11
1810,A,2024-01-15
1811,B,2024-01-13
1812,B,2024-01-11
1813,B,2024-01-12
1814,A,2024-01-15
1815,B,2024-01-07
1816,B,2024-01-01
1817,B,2024-01-03
1818,A,2024-01-07
1819,A,2024-01-11
1820,A,2024-01-11
1821,B,2024-01-02
1822,A,2024-01-15
1823,A,2024-01-11
1824,B,2024-01-14
1825,B,2024-01-05
1826,A,2024-01-08
1827,A,2024-01-03
1828,A,2024-01-16
1829,B,2024-01-07
1830,A,2024-01-16
1831,B,2024-01-01
1832,A,2024-01-14
1833,A,2024-01-13
1834,B,2024-01-03
1835,A,2024-01-06
1836,A,2024-01-07
1837,A,2024-01-15
1838,A,2024-01-07
1839,B,2024-01-11
1840,A,2024-01-12
1841,B,2024-01-08
1842,B,2024-01-10
1843,B,2024-01-16
1844,B,2024-01-05
1845,B,2024-01-14
1846,B,2024-01-03
1847,A,2024-01-06
1848,B,2024-01-16
1849,A,2024-01-07
1850,A,2024-01-08
1851,A,2024-01-13
1852,B,2024-01-12
1853,B,2024-01-05
1854,B,2024-01-15
1855,B,2024-01-02
1856,B,2024-01-03
1857,B,2024-01-08
1858,B,2024-01-12
1859,A,2024-01-06
1860,B,2024-01-07
1861,B,2024-01-04
1862,A,2024-01-16
1863,A,2024-01-10
1864,B,2024-01-13
1865,B,2024-01-05
1866,A,2024-01-03
1867,A,2024-01-03
1868,B,2024-01-11
1869,B,2024-01-09
1870,B,2024-01-15
1871,A,2024-01-10
1872,B,2024-01-06
1873,B,2024-01-09
1874,B,2024-01-10
1875,A,2024-01-16
1876,A,2024-01-16
1877,B,2024-01-11
1878,B,2024-01-01
1879,A,2024-01-13
1880,A,2024-01-07
1881,A,2024-01-05
1882,B,2024-01-07
1883,B,2024-01-13
1884,A,2024-01-02
1885,A,2024-01-14
1886,A,2024-01-03
1887,A,2024-01-01
1888,A,2024-01-14
1889,B,2024-01-11
1890,B,2024-01-15
1891,B,2024-01-16
1892,A,2024-01-01
1893,A,2024-01-07
1894,A,2024-01-04
1895,B,2024-01-10
1896,A,2024-01-04
1897,B,2024-01-14
1898,A,2024-01-04
1899,B,2024-01-14
1900,B,2024-01-07
1901,A,2024-01-12
1902,B,2024-01-08
1903,B,2024-01-12
1904,A,2024-01-13
1905,A,2024-01-08
1906,B,2024-01-04
1907,B,2024-01-10
1908,A,2024-01-04
1909,A,2024-01-06
1910,B,2024-01-16
1911,B,2024-01-11
1912,B,2024-01-05
1913,B,2024-01-01
1914,B,2024-01-05
1915,A,2024-01-06
1916,B,2024-01-04
1917,B,2024-01-08
1918,A,2024-01-05
1919,B,2024-01-14
1920,B,2024-01-01
1921,A,2024-01-01
1922,B,2024-01-14
1923,A,2024-01-05
1924,A,2024-01-10
1925,B,2024-01-12
1926,A,2024-01-09
1927,A,2024-01-06
1928,B,2024-01-03
1929,B,2024-01-02
1930,A,2024-01-03
1931,B,2024-01-07
1932,A,2024-01-15
1933,B,2024-01-02
1934,B,2024-01-03
1935,B,2024-01-07
1936,A,2024-01-12
1937,B,2024-01-01
1938,A,2024-01-07
1939,B,2024-01-09
1940,B,2024-01-11
1941,B,2024-01-16
1942,B,2024-01-10
1943,A,2024-01-11
1944,B,2024-01-09
1945,A,2024-01-04
1946,B,2024-01-01
1947,A,2024-01-09
1948,B,2024-01-07
1949,B,2024-01-02
1950,B,2024-01-12
1951,A,2024-01-04
1952,A,2024-01-10
1953,A,2024-01-13
1954,B,2024-01-12
1955,B,2024-01-05
1956,A,2024-01-02
1957,A,2024-01-13
1958,B,2024-01-08
1959,B,2024-01-02
1960,A,2024-01-14
1961,A,2024-01-11
1962,A,2024-01-16
1963,A,2024-01-02
1964,B,2024-01-10
1965,B,2024-01-10
1966,B,2024-01-04
1967,B,2024-01-10
1968,A,2024-01-15
1969,B,2024-01-07
1970,A,2024-01-13
1971,A,2024-01-07
1972,B,2024-01-15
1973,B,2024-01-09
1974,A,2024-01-16
1975,B,2024-01-15
1976,A,2024-01-12
1977,B,2024-01-01
1978,B,2024-01-09
1979,A,2024-01-03
1980,B,2024-01-14
1981,B,2024-01-04
1982,A,2024-01-05
1983,A,2024-01-04
1984,A,2024-01-12
1985,B,2024-01-10
1986,B,2024-01-12
1987,A,2024-01-05
1988,B,2024-01-02
1989,B,2024-01-16
1990,B,2024-01-04
1991,A,2024-01-15
1992,A,2024-01-15
1993,A,2024-01-04
1994,B,2024-01-03
1995,A,2024-01-09
1996,B,2024-01-02
1997,A,2024-01-11
1998,B,2024-01-06
1999,A,2024-01-05
2000,B,2024-01-16
2001,B,2024-01-02
2002,B,2024-01-13
2003,A,2024-01-14
2004,B,2024-01-10
2005,B,2024-01-06
2006,B,2024-01-16
2007,B,2024-01-11
2008,B,2024-01-16
2009,B,2024-01-08
2010,B,2024-01-15
2011,B,2024-01-06
2012,A,2024-01-06
2013,A,2024-01-03
2014,B,2024-01-12
2015,B,2024-01-12
2016,B,2024-01-04
2017,A,2024-01-11
2018,A,2024-01-09
2019,B,2024-01-14
2020,A,2024-01-10
2021,B,2024-01-08
2022,A,2024-01-08
2023,B,2024-01-04
2024,B,2024-01-10
2025,A,2024-01-07
2026,A,2024-01-01
2027,A,2024-01-01
2028,A,2024-01-14
2029,A,2024-01-04
2030,A,2024-01-09
2031,B,2024-01-15
2032,B,2024-01-08
2033,B,2024-01-10
2034,A,2024-01-09
2035,A,2024-01-06
2036,A,2024-01-07
2037,B,2024-01-03
2038,B,2024-01-09
2039,A,2024-01-01
2040,B,2024-01-05
2041,B,2024-01-11
2042,A,2024-01-04
2043,B,2024-01-14
2044,A,2024-01-11
2045,B,2024-01-03
2046,A,2024-01-08
2047,A,2024-01-09
2048,B,2024-01-06
2049,A,2024-01-10
2050,B,2024-01-13
2051,B,2024-01-16
2052,A,2024-01-01
2053,B,2024-01-09
2054,B,2024-01-07
2055,A,2024-01-05
2056,B,2024-01-10
2057,A,2024-01-08
2058,B,2024-01-15
2059,B,2024-01-06
2060,B,2024-01-12
2061,A,2024-01-01
2062,A,2024-01-03
2063,B,2024-01-09
2064,A,2024-01-03
2065,A,2024-01-14
2066,B,2024-01-12
2067,A,2024-01-05
2068,B,2024-01-06
2069,B,2024-01-16
2070,A,2024-01-10
2071,B,2024-01-14
2072,A,2024-01-10
2073,A,2024-01-08
2074,A,2024-01-11
2075,A,2024-01-06
2076,A,2024-01-05
2077,A,2024-01-14
2078,A,2024-01-01
2079,A,2024-01-13
2080,A,2024-01-16
2081,A,2024-01-06
2082,A,2024-01-07
2083,A,2024-01-12
2084,B,2024-01-13
2085,A,2024-01-14
2086,B,2024-01-02
2087,A,2024-01-06
2088,A,2024-01-05
2089,A,2024-01-05
2090,A,2024-01-12
2091,A,2024-01-16
2092,A,2024-01-08
2093,B,2024-01-08
2094,B,2024-01-16
2095,A,2024-01-09
2096,A,2024-01-02
2097,B,2024-01-12
2098,A,2024-01-08
2099,A,2024-01-12
2100,B,2024-01-02
2101,B,2024-01-13
2102,B,2024-01-15
2103,B,2024-01-14
2104,A,2024-01-09
2105,A,2024-01-06
2106,B,2024-01-12
2107,A,2024-01-09
2108,A,2024-01-09
2109,B,2024-01-10
2110,A,2024-01-07
2111,B,2024-01-14
2112,B,2024-01-15
2113,A,2024-01-02
2114,B,2024-01-11
2115,B,2024-01-15
2116,B,2024-01-12
2117,A,2024-01-12
2118,B,2024-01-02
2119,A,2024-01-03
2120,A,2024-01-15
2121,B,2024-01-16
2122,A,2024-01-06
2123,A,2024-01-14
2124,A,2024-01-02
2125,A,2024-01-01
2126,B,2024-01-11
2127,B,2024-01-10
2128,B,2024-01-16
2129,A,2024-01-04
2130,A,2024-01-08
2131,B,2024-01-16
2132,B,2024-01-15
2133,A,2024-01-14
2134,A,2024-01-12
2135,B,2024-01-08
2136,B,2024-01-09
2137,B,2024-01-11
2138,A,2024-01-01
2139,B,2024-01-12
2140,A,2024-01-04
2141,B,2024-01-12
2142,B,2024-01-04
2143,B,2024-01-05
2144,B,2024-01-02
2145,B,2024-01-12
2146,A,2024-01-06
2147,B,2024-01-15
2148,B,2024-01-12
2149,B,2024-01-07
2150,A,2024-01-13
2151,A,2024-01-04
2152,A,2024-01-16
2153,B,2024-01-02
2154,B,2024-01-08
2155,A,2024-01-15
2156,B,2024-01-02
2157,A,2024-01-06
2158,B,2024-01-13
2159,B,2024-01-14
2160,B,2024-01-09
2161,A,2024-01-01
2162,B,2024-01-11
2163,A,2024-01-06
2164,A,2024-01-01
2165,A,2024-01-13
2166,B,2024-01-05
2167,B,2024-01-01
2168,A,2024-01-15
2169,A,2024-01-02
2170,A,2024-01-14
2171,B,2024-01-02
2172,B,2024-01-11
2173,B,2024-01-16
2174,B,2024-01-01
2175,A,2024-01-09
2176,B,2024-01-09
2177,A,2024-01-13
2178,B,2024-01-11
2179,B,2024-01-09
2180,B,2024-01-09
2181,B,2024-01-04
2182,B,2024-01-06
2183,B,2024-01-01
2184,A,2024-01-07
2185,A,2024-01-14
2186,A,2024-01-01
2187,B,2024-01-15
2188,B,2024-01-03
2189,B,2024-01-12
2190,A,2024-01-01
2191,A,2024-01-16
2192,B,2024-01-11
2193,B,2024-01-11
2194,A,2024-01-13
2195,B,2024-01-14
2196,B,2024-01-12
2197,A,2024-01-07
2198,B,2024-01-04
2199,B,2024-01-09
2200,B,2024-01-06
2201,A,2024-01-09
2202,B,2024-01-12
2203,B,2024-01-12
2204,B,2024-01-09
2205,A,2024-01-03
2206,B,2024-01-13
2207,B,2024-01-11
2208,B,2024-01-02
2209,A,2024-01-01
2210,B,2024-01-09
2211,A,2024-01-12
2212,A,2024-01-15
2213,B,2024-01-14
2214,B,2024-01-13
2215,A,2024-01-13
2216,B,2024-01-03
2217,A,2024-01-08
2218,B,2024-01-07
2219,A,2024-01-10
2220,A,2024-01-16
2221,B,2024-01-09
2222,B,2024-01-11
2223,B,2024-01-05
2224,A,2024-01-12
2225,A,2024-01-14
2226,A,2024-01-07
2227,B,2024-01-05
2228,B,2024-01-07
2229,A,2024-01-03
2230,A,2024-01-13
2231,A,2024-01-15
2232,B,2024-01-06
2233,B,2024-01-01
2234,B,2024-01-06
2235,A,2024-01-13
2236,B,2024-01-07
2237,B,2024-01-13
2238,A,2024-01-09
2239,B,2024-01-14
2240,B,2024-01-14
2241,A,2024-01-02
2242,A,2024-01-05
2243,B,2024-01-02
2244,A,2024-01-08
2245,B,2024-01-09
2246,B,2024-01-12
2247,A,2024-01-11
2248,B,2024-01-13
2249,A,2024-01-06
2250,A,2024-01-01
2251,B,2024-01-10
2252,B,2024-01-14
2253,A,2024-01-05
2254,B,2024-01-10
2255,B,2024-01-16
2256,A,2024-01-01
2257,A,2024-01-16
2258,B,2024-01-01
2259,B,2024-01-07
2260,A,2024-01-05
2261,B,2024-01-13
2262,B,2024-01-03
2263,A,2024-01-01
2264,B,2024-01-08
2265,B,2024-01-15
2266,A,2024-01-13
2267,B,2024-01-04
2268,B,2024-01-11
2269,B,2024-01-09
2270,A,2024-01-12
2271,A,2024-01-07
2272,B,2024-01-07
2273,A,2024-01-11
2274,B,2024-01-05
2275,B,2024-01-03
2276,B,2024-01-06
2277,B,2024-01-03
2278,B,2024-01-15
2279,B,2024-01-14
2280,A,2024-01-12
2281,A,2024-01-06
2282,A,2024-01-01
2283,B,2024-01-10
2284,A,2024-01-06
2285,B,2024-01-11
2286,A,2024-01-07
2287,A,2024-01-12
2288,A,2024-01-06
2289,B,2024-01-14
2290,A,2024-01-03
2291,B,2024-01-08
2292,B,2024-01-11
2293,A,2024-01-09
2294,B,2024-01-07
2295,A,2024-01-04
2296,A,2024-01-13
2297,B,2024-01-05
2298,B,2024-01-05
2299,B,2024-01-11
2300,B,2024-01-16
2301,B,2024-01-14
2302,B,2024-01-08
2303,B,2024-01-12
2304,A,2024-01-01
2305,B,2024-01-15
2306,B,2024-01-05
2307,B,2024-01-05
2308,A,2024-01-12
2309,B,2024-01-05
2310,A,2024-01-07
2311,A,2024-01-12
2312,B,2024-01-08
2313,A,2024-01-12
2314,B,2024-01-16
2315,B,2024-01-09
2316,A,2024-01-12
2317,A,2024-01-11
2318,B,2024-01-09
2319,A,2024-01-08
2320,B,2024-01-07
2321,A,2024-01-12
2322,B,2024-01-16
2323,B,2024-01-10
2324,A,2024-01-06
2325,A,2024-01-06
2326,B,2024-01-04
2327,A,2024-01-16
2328,B,2024-01-06
2329,A,2024-01-13
2330,B,2024-01-16
2331,B,2024-01-08
2332,B,2024-01-11
2333,A,2024-01-11
2334,B,2024-01-08
2335,A,2024-01-16
2336,A,2024-01-16
2337,A,2024-01-01
2338,A,2024-01-05
2339,B,2024-01-06
2340,B,2024-01-03
2341,B,2024-01-05
2342,B,2024-01-12
2343,B,2024-01-07
2344,A,2024-01-08
2345,A,2024-01-08
2346,A,2024-01-03
2347,A,2024-01-01
2348,A,2024-01-10
2349,A,2024-01-08
2350,B,2024-01-05
2351,A,2024-01-11
2352,A,2024-01-11
2353,B,2024-01-01
2354,B,2024-01-04
2355,B,2024-01-12
2356,A,2024-01-02
2357,B,2024-01-07
2358,B,2024-01-13
2359,B,2024-01-16
2360,A,2024-01-15
2361,B,2024-01-03
2362,A,2024-01-12
2363,B,2024-01-10
2364,A,2024-01-14
2365,A,2024-01-16
2366,A,2024-01-02
2367,B,2024-01-11
2368,A,2024-01-05
2369,B,2024-01-04
2370,B,2024-01-04
2371,B,2024-01-06
2372,B,2024-01-04
2373,A,2024-01-11
2374,A,2024-01-05
2375,B,2024-01-12
2376,B,2024-01-03
2377,B,2024-01-13
2378,A,2024-01-05
2379,B,2024-01-13
2380,A,2024-01-02
2381,B,2024-01-14
2382,A,2024-01-02
2383,B,2024-01-03
2384,A,2024-01-12
2385,B,2024-01-09
2386,A,2024-01-09
2387,B,2024-01-15
2388,A,2024-01-12
2389,B,2024-01-02
2390,A,2024-01-02
2391,B,2024-01-13
2392,B,2024-01-08
2393,A,2024-01-10
2394,B,2024-01-12
2395,B,2024-01-12
2396,A,2024-01-14
2397,B,2024-01-12
2398,B,2024-01-11
2399,B,2024-01-03
2400,B,2024-01-09
2401,A,2024-01-04
2402,A,2024-01-04
2403,A,2024-01-07
2404,A,2024-01-14
2405,A,2024-01-12
2406,B,2024-01-15
2407,B,2024-01-11
2408,B,2024-01-02
2409,A,2024-01-09
2410,A,2024-01-02
2411,B,2024-01-01
2412,B,2024-01-06
