order_id,customer_id,order_date,status,payment_type
3500,2066,2024-04-10,completed,wallet
3501,1170,2024-12-11,completed,card
3502,315,2025-02-28,completed,card
3503,1181,2025-01-27,completed,wallet
3504,42,2025-10-08,completed,card
3505,2005,2024-12-09,completed,atm
3506,443,2025-09-27,completed,atm
3507,2408,2024-12-02,completed,card
3508,693,2025-08-10,completed,card
3509,680,2024-10-07,completed,atm
3510,515,2024-02-09,completed,wallet
3511,2242,2025-11-05,completed,atm
3512,2269,2024-10-05,completed,card
3513,2407,2025-08-25,completed,wallet
3514,732,2025-03-24,completed,card
3515,1112,2025-02-17,completed,card
3516,348,2025-07-21,completed,atm
3517,2129,2024-05-31,completed,cod
3518,641,2024-02-25,completed,wallet
3519,1567,2024-10-10,completed,atm
3520,2101,2025-06-04,completed,atm
3521,1778,2024-12-22,completed,atm
3522,2127,2025-05-15,completed,wallet
3523,689,2024-05-11,completed,atm
3524,2397,2025-08-12,completed,atm
3525,2355,2024-03-25,completed,cod
3526,1201,2025-05-19,completed,card
3527,480,2025-10-12,completed,card
3528,1284,2025-04-22,completed,wallet
3529,2149,2024-01-12,completed,atm
3530,835,2024-02-04,completed,atm
3531,1683,2024-06-18,completed,card
3532,914,2025-11-17,completed,atm
3533,2417,2024-12-02,completed,atm
3534,2134,2024-01-04,completed,card
3535,1087,2025-01-09,completed,atm
3536,638,2025-12-04,completed,wallet
3537,2112,2024-05-15,completed,atm
3538,1604,2024-12-09,completed,card
3539,2273,2024-12-19,completed,wallet
3540,73,2024-02-15,completed,card
3541,1758,2025-11-14,completed,card
3542,1955,2025-08-04,completed,card
3543,965,2025-07-23,completed,atm
3544,486,2024-07-04,completed,card
3545,1775,2025-11-30,completed,atm
3546,1065,2024-11-15,completed,atm
3547,2053,2025-10-22,completed,cod
3548,1538,2024-01-25,completed,card
3549,785,2024-08-20,completed,card
3550,533,2025-08-27,completed,atm
3551,513,2024-08-11,completed,card
3552,844,2024-11-11,completed,card
3553,229,2025-04-09,refunded,wallet
3554,513,2025-08-05,completed,wallet
3555,680,2025-01-05,completed,wallet
3556,1213,2024-01-09,completed,card
3557,1322,2025-05-04,completed,wallet
3558,2142,2024-05-22,completed,card
3559,1279,2024-06-28,completed,card
3560,2457,2025-12-20,completed,card
3561,402,2025-06-13,completed,card
3562,2173,2024-09-13,completed,card
3563,1117,2024-06-30,completed,atm
3564,1588,2024-07-22,completed,wallet
3565,1604,2024-02-13,completed,atm
3566,147,2025-11-10,completed,wallet
3567,869,2025-01-27,completed,atm
3568,1313,2025-01-10,completed,cod
3569,109,2024-12-20,completed,wallet
3570,1409,2025-10-18,completed,card
3571,1677,2024-12-08,completed,card
3572,288,2024-11-23,completed,card
3573,1584,2024-02-10,completed,atm
3574,312,2024-09-12,completed,cod
3575,1839,2024-07-16,completed,wallet
3576,714,2024-05-20,completed,wallet
3577,589,2025-04-04,completed,atm
3578,1303,2025-10-25,completed,atm
3579,452,2024-12-29,completed,card
3580,2242,2024-03-27,completed,card
3581,2105,2024-11-15,completed,cod
3582,505,2025-08-24,completed,wallet
3583,2181,2024-11-13,completed,card
3584,917,2025-01-04,completed,atm
3585,513,2024-07-18,completed,card
3586,1460,2024-03-18,completed,cod
3587,691,2024-09-21,completed,card
3588,1431,2025-11-03,completed,card
3589,1812,2024-03-21,completed,atm
3590,1156,2025-04-21,completed,wallet
3591,184,2024-04-24,completed,cod
3592,1173,2024-05-24,completed,card
3593,2188,2025-11-20,refunded,wallet
3594,927,2024-06-23,completed,card
3595,1351,2024-11-12,completed,atm
3596,1245,2025-04-28,completed,atm
3597,2360,2024-07-10,completed,wallet
3598,1686,2025-04-08,completed,atm
3599,1354,2025-10-25,completed,atm
3600,1882,2024-12-27,cancelled,card
3601,1673,2025-06-08,completed,card
3602,850,2025-12-17,completed,card
3603,2183,2025-04-28,completed,atm
3604,108,2025-03-07,completed,wallet
3605,695,2024-04-27,completed,wallet
3606,900,2024-07-29,completed,cod
3607,2232,2024-04-29,completed,wallet
3608,524,2024-02-16,completed,card
3609,2279,2024-01-19,completed,atm
3610,134,2025-06-28,completed,wallet
3611,1642,2025-01-20,completed,wallet
3612,872,2024-12-24,completed,wallet
3613,1772,2024-01-12,completed,atm
3614,845,2025-10-23,completed,cod
3615,943,2024-01-25,completed,cod
3616,1984,2025-12-05,completed,cod
3617,1354,2024-03-28,refunded,cod
3618,2445,2024-08-22,completed,card
3619,480,2025-01-26,completed,card
3620,699,2024-04-17,completed,atm
3621,262,2024-09-25,completed,cod
3622,447,2024-03-22,completed,card
3623,2240,2024-01-12,completed,cod
3624,1515,2024-10-27,completed,wallet
3625,1232,2024-04-02,completed,card
3626,1732,2025-11-22,completed,atm
3627,291,2025-12-16,completed,card
3628,1882,2025-06-12,completed,card
3629,236,2024-10-12,completed,atm
3630,1991,2025-02-17,completed,atm
3631,736,2025-04-03,completed,card
3632,2145,2025-08-30,completed,cod
3633,673,2025-07-15,completed,cod
3634,2324,2024-03-16,completed,wallet
3635,1429,2025-01-26,completed,card
3636,1662,2024-12-05,completed,card
3637,2440,2025-04-30,completed,atm
3638,2093,2024-01-03,completed,card
3639,83,2025-10-26,completed,atm
3640,828,2024-03-01,completed,card
3641,2138,2024-11-21,completed,card
3642,1873,2024-05-06,completed,atm
3643,1568,2025-10-29,completed,card
3644,693,2025-05-21,completed,wallet
3645,2312,2025-04-08,completed,wallet
3646,311,2024-11-15,completed,card
3647,1222,2025-12-05,completed,card
3648,2229,2025-08-22,completed,card
3649,383,2024-04-10,completed,atm
3650,342,2024-10-02,completed,cod
3651,1271,2024-10-12,completed,card
3652,413,2025-10-04,completed,card
3653,1977,2025-06-22,completed,cod
3654,1994,2025-12-14,completed,card
3655,370,2024-04-24,completed,cod
3656,380,2024-05-07,completed,card
3657,530,2024-01-14,completed,atm
3658,407,2025-03-25,completed,atm
3659,366,2024-10-02,completed,card
3660,547,2025-12-27,completed,wallet
3661,282,2025-02-16,completed,card
3662,512,2024-02-04,completed,card
3663,2437,2025-04-15,refunded,card
3664,1622,2025-05-01,completed,atm
3665,447,2025-04-29,completed,atm
3666,1876,2025-05-24,completed,atm
3667,872,2024-11-15,completed,card
3668,1078,2024-09-10,completed,wallet
3669,1159,2024-01-09,completed,card
3670,1967,2024-12-02,completed,wallet
3671,1858,2024-09-27,completed,card
3672,1254,2024-01-17,completed,card
3673,1300,2024-09-09,completed,atm
3674,549,2024-08-26,completed,card
3675,976,2025-01-20,completed,wallet
3676,1044,2024-05-08,completed,card
3677,2169,2024-08-24,cancelled,card
3678,2212,2025-04-27,completed,cod
3679,210,2025-02-02,completed,wallet
3680,2187,2025-05-03,completed,card
3681,1659,2025-03-11,completed,atm
3682,940,2024-05-29,completed,card
3683,603,2025-06-20,completed,card
3684,1230,2025-12-12,completed,card
3685,1499,2025-08-06,completed,wallet
3686,473,2024-11-25,completed,card
3687,277,2024-06-16,completed,atm
3688,44,2025-02-03,completed,cod
3689,473,2024-10-15,completed,card
3690,2088,2025-02-19,cancelled,atm
3691,396,2025-10-29,cancelled,card
3692,1691,2025-02-12,completed,card
3693,2482,2025-11-29,completed,wallet
3694,2272,2025-08-24,completed,atm
3695,2344,2025-09-09,refunded,card
3696,717,2024-11-06,completed,atm
3697,129,2025-08-14,completed,wallet
3698,361,2025-12-22,completed,card
3699,1637,2025-10-19,completed,card
3700,2437,2025-09-06,completed,atm
3701,320,2024-11-20,completed,card
3702,695,2024-09-04,completed,card
3703,1875,2025-05-26,completed,atm
3704,2193,2025-04-03,completed,cod
3705,523,2025-12-06,completed,card
3706,2428,2024-08-09,completed,cod
3707,2397,2025-12-31,completed,wallet
3708,1893,2024-11-10,completed,wallet
3709,471,2025-02-20,completed,wallet
3710,1745,2024-01-20,completed,card
3711,1633,2024-12-23,completed,atm
3712,1683,2024-03-17,completed,card
3713,103,2024-09-17,completed,card
3714,198,2025-08-14,completed,cod
3715,1959,2024-02-25,completed,cod
3716,2428,2024-01-27,completed,card
3717,1547,2024-12-08,completed,atm
3718,471,2025-08-22,completed,wallet
3719,1854,2025-07-31,completed,atm
3720,1887,2025-11-29,completed,card
3721,714,2024-08-03,completed,wallet
3722,361,2024-05-05,completed,card
3723,1485,2025-10-15,completed,cod
3724,42,2025-11-15,refunded,card
3725,267,2024-12-26,completed,atm
3726,1269,2024-08-04,completed,card
3727,2400,2024-05-08,completed,card
3728,390,2024-08-12,refunded,cod
3729,758,2024-03-16,completed,card
3730,2067,2024-08-19,completed,wallet
3731,1379,2024-01-24,completed,card
3732,1509,2024-08-20,completed,atm
3733,544,2025-11-11,refunded,atm
3734,2029,2024-08-23,completed,atm
3735,75,2024-07-01,completed,wallet
3736,1348,2025-03-07,completed,wallet
3737,295,2025-11-21,cancelled,card
3738,524,2024-05-17,completed,card
3739,639,2024-02-02,completed,card
3740,15,2025-01-08,cancelled,wallet
3741,1053,2025-04-13,completed,card
3742,1521,2024-06-21,completed,wallet
3743,2278,2025-03-22,cancelled,wallet
3744,282,2024-12-03,completed,atm
3745,1241,2024-09-11,completed,wallet
3746,1492,2025-08-15,completed,wallet
3747,2185,2025-06-10,completed,cod
3748,2146,2024-08-12,completed,wallet
3749,1086,2025-10-13,completed,card
3750,1402,2024-12-24,completed,atm
3751,2494,2024-02-01,completed,cod
3752,1792,2024-10-14,completed,wallet
3753,2265,2024-05-30,completed,card
3754,1959,2024-02-19,completed,card
3755,1980,2025-01-31,completed,atm
3756,2432,2024-05-20,completed,atm
3757,1039,2024-01-30,completed,card
3758,1039,2025-01-22,completed,atm
3759,280,2024-01-18,completed,card
3760,1294,2025-04-26,completed,card
3761,568,2025-05-16,completed,wallet
3762,1107,2024-12-19,completed,atm
3763,2491,2025-04-21,completed,card
3764,569,2024-10-30,completed,atm
3765,341,2024-12-17,completed,atm
3766,1638,2025-10-03,completed,card
3767,1144,2024-11-14,completed,cod
3768,1470,2025-07-08,completed,atm
3769,153,2024-12-20,completed,card
3770,665,2024-11-08,completed,atm
3771,1433,2024-05-25,completed,card
3772,1387,2024-08-27,completed,atm
3773,1445,2025-06-04,completed,card
3774,1156,2025-12-06,completed,card
3775,1891,2025-09-11,completed,cod
3776,29,2024-01-24,completed,card
3777,132,2024-12-27,completed,card
3778,1232,2024-12-18,completed,wallet
3779,2180,2024-03-25,cancelled,atm
3780,2257,2024-02-21,completed,atm
3781,817,2025-07-23,completed,card
3782,1523,2025-11-28,completed,wallet
3783,705,2025-04-27,completed,wallet
3784,1908,2024-11-15,completed,wallet
3785,49,2024-07-06,completed,card
3786,724,2025-01-02,completed,cod
3787,2480,2025-06-21,completed,card
3788,1103,2025-06-12,completed,card
3789,1542,2024-11-14,completed,cod
3790,2378,2024-04-06,completed,card
3791,1634,2025-08-03,completed,atm
3792,1684,2024-08-06,completed,wallet
3793,2269,2025-04-29,completed,card
3794,980,2024-12-03,completed,cod
3795,2365,2024-12-31,completed,cod
3796,1760,2024-02-05,completed,card
3797,2380,2024-10-05,completed,wallet
3798,115,2024-05-16,completed,atm
3799,2235,2025-09-05,completed,card
3800,1257,2025-06-04,completed,card
3801,336,2025-01-16,completed,atm
3802,1932,2024-07-20,completed,card
3803,40,2025-05-28,completed,atm
3804,457,2024-04-22,completed,cod
3805,1179,2024-09-11,completed,card
3806,419,2025-10-14,completed,card
3807,448,2024-03-07,completed,atm
3808,1613,2025-06-18,completed,card
3809,906,2025-05-10,completed,card
3810,367,2025-06-05,cancelled,atm
3811,713,2024-04-23,completed,card
3812,2372,2024-01-07,completed,cod
3813,1394,2024-05-13,completed,atm
3814,2438,2025-12-31,cancelled,card
3815,2388,2024-06-08,completed,card
3816,838,2025-11-09,completed,card
3817,1914,2024-11-22,completed,card
3818,1492,2024-01-19,completed,wallet
3819,1775,2025-11-12,completed,card
3820,971,2025-08-24,completed,card
3821,1807,2024-12-31,completed,card
3822,1676,2024-01-22,completed,wallet
3823,1069,2025-03-01,completed,card
3824,1096,2024-10-16,completed,card
3825,838,2024-08-19,completed,atm
3826,981,2025-08-11,completed,card
3827,1799,2025-09-05,completed,card
3828,847,2024-08-24,completed,card
3829,1214,2025-05-23,refunded,atm
3830,2133,2025-12-21,completed,card
3831,1722,2024-05-05,completed,card
3832,1063,2025-10-01,completed,atm
3833,244,2024-11-30,completed,card
3834,1773,2025-03-11,completed,wallet
3835,1077,2024-01-19,completed,atm
3836,2494,2024-05-25,completed,card
3837,126,2025-05-04,completed,card
3838,423,2025-05-28,completed,card
3839,2034,2025-10-27,completed,wallet
3840,1094,2024-02-07,completed,wallet
3841,573,2025-09-15,completed,cod
3842,1849,2025-11-04,completed,cod
3843,2456,2025-10-01,completed,card
3844,1498,2024-11-24,completed,card
3845,2388,2025-12-19,completed,atm
3846,271,2025-05-28,completed,atm
3847,2012,2025-08-19,completed,atm
3848,1401,2024-03-25,completed,card
3849,1335,2025-10-02,completed,card
3850,2152,2025-11-09,completed,card
3851,788,2024-08-18,completed,card
3852,1291,2024-09-18,completed,card
3853,722,2025-08-13,completed,atm
3854,394,2025-12-31,completed,wallet
3855,1699,2024-09-20,completed,card
3856,1356,2025-02-08,completed,cod
3857,988,2024-04-21,completed,card
3858,1846,2025-10-13,cancelled,card
3859,25,2024-10-16,completed,card
3860,1001,2024-02-20,completed,wallet
3861,40,2024-11-28,cancelled,wallet
3862,1919,2024-05-23,completed,wallet
3863,44,2024-10-01,completed,card
3864,695,2025-09-28,completed,card
3865,2206,2024-01-28,completed,cod
3866,2195,2024-04-22,cancelled,card
3867,1718,2024-10-14,completed,cod
3868,1246,2024-03-28,completed,card
3869,1532,2025-10-30,completed,card
3870,528,2025-01-03,completed,cod
3871,94,2024-10-29,completed,cod
3872,2168,2025-01-09,completed,atm
3873,909,2024-12-16,completed,card
3874,2274,2025-06-16,completed,card
3875,1475,2025-07-10,completed,atm
3876,2410,2025-05-26,completed,card
3877,1896,2025-09-15,completed,card
3878,2392,2025-08-13,completed,cod
3879,51,2024-02-12,completed,atm
3880,1306,2025-12-12,completed,atm
3881,922,2024-10-24,refunded,card
3882,690,2024-03-26,completed,card
3883,285,2024-06-18,completed,card
3884,1165,2025-06-12,completed,card
3885,556,2025-04-10,completed,card
3886,2044,2025-08-01,completed,card
3887,2387,2025-06-12,completed,atm
3888,440,2024-11-20,completed,atm
3889,437,2024-02-21,completed,card
3890,20,2025-09-28,completed,atm
3891,2477,2024-03-07,completed,card
3892,623,2024-05-22,completed,card
3893,1603,2024-06-09,completed,wallet
3894,1387,2024-05-03,completed,cod
3895,4,2024-01-02,completed,card
3896,1308,2024-08-25,completed,wallet
3897,1729,2025-02-23,completed,cod
3898,2393,2024-11-22,completed,atm
3899,2346,2025-01-09,completed,card
3900,405,2025-12-13,completed,wallet
3901,943,2024-11-07,completed,card
3902,2085,2025-10-10,completed,card
3903,562,2024-08-16,completed,card
3904,238,2025-09-16,completed,card
3905,2454,2024-07-29,completed,card
3906,2369,2025-06-09,completed,card
3907,1412,2025-09-14,refunded,card
3908,2116,2025-06-17,completed,atm
3909,1375,2025-02-27,completed,card
3910,493,2024-01-29,completed,card
3911,1056,2025-09-25,completed,card
3912,583,2024-11-19,completed,card
3913,660,2025-08-12,completed,atm
3914,2056,2024-02-01,completed,wallet
3915,2158,2024-01-31,completed,cod
3916,552,2024-07-24,completed,card
3917,2115,2024-05-05,completed,wallet
3918,277,2024-01-14,completed,wallet
3919,642,2025-08-31,completed,card
3920,2322,2025-07-22,completed,cod
3921,1735,2024-01-17,completed,card
3922,613,2024-10-07,completed,atm
3923,1205,2024-11-07,completed,card
3924,643,2025-06-21,completed,card
3925,1108,2024-01-29,completed,atm
3926,2445,2024-05-30,completed,wallet
3927,1561,2024-04-27,completed,card
3928,465,2025-08-08,completed,card
3929,1318,2024-03-29,completed,card
3930,1773,2025-02-18,completed,card
3931,99,2024-11-20,completed,card
3932,2159,2024-12-23,refunded,atm
3933,1169,2025-04-03,completed,card
3934,780,2024-01-23,completed,wallet
3935,2418,2024-12-17,completed,wallet
3936,1765,2024-11-28,completed,card
3937,997,2025-07-27,completed,card
3938,464,2025-12-29,completed,card
3939,1631,2025-03-13,completed,cod
3940,1547,2024-06-20,completed,atm
3941,1031,2025-12-08,completed,card
3942,1156,2025-11-05,completed,card
3943,642,2024-07-21,completed,cod
3944,201,2024-02-05,completed,wallet
3945,2408,2024-07-26,completed,atm
3946,591,2025-10-20,completed,card
3947,1370,2024-02-27,completed,atm
3948,2008,2024-03-10,completed,wallet
3949,867,2025-07-14,completed,wallet
3950,1828,2024-03-01,completed,card
3951,1508,2024-02-01,completed,atm
3952,1650,2025-11-05,completed,cod
3953,1076,2025-01-25,completed,card
3954,1708,2025-11-14,completed,wallet
3955,563,2024-01-05,completed,wallet
3956,2441,2025-10-04,completed,atm
3957,2296,2025-08-09,completed,card
3958,1021,2025-05-03,completed,card
3959,1208,2025-01-09,completed,atm
3960,1773,2025-10-29,completed,atm
3961,492,2024-11-09,completed,card
3962,873,2024-05-17,completed,card
3963,2002,2024-02-25,completed,atm
3964,1350,2024-12-10,cancelled,card
3965,1869,2025-10-01,completed,wallet
3966,1259,2025-08-13,completed,card
3967,1049,2025-11-15,completed,atm
3968,2370,2024-11-01,completed,card
3969,1282,2024-08-21,completed,atm
3970,107,2025-09-30,completed,card
3971,2364,2024-11-08,completed,atm
3972,2322,2024-06-04,completed,wallet
3973,375,2024-10-13,completed,card
3974,183,2025-11-24,completed,card
3975,588,2025-05-08,completed,card
3976,801,2025-04-03,completed,card
3977,774,2025-05-15,completed,card
3978,1754,2024-10-22,completed,card
3979,360,2025-09-04,completed,wallet
3980,2278,2025-08-21,completed,card
3981,101,2024-09-21,completed,wallet
3982,2149,2025-02-07,completed,cod
3983,2332,2024-01-30,completed,card
3984,1265,2025-09-24,completed,card
3985,2042,2024-11-02,cancelled,atm
3986,1390,2024-02-06,completed,wallet
3987,1194,2025-08-09,completed,cod
3988,2047,2024-03-06,completed,wallet
3989,472,2024-10-30,refunded,card
3990,1524,2025-07-15,completed,atm
3991,450,2025-05-22,cancelled,wallet
3992,1157,2025-01-09,completed,atm
3993,1894,2025-06-01,completed,card
3994,482,2024-07-08,completed,cod
3995,2044,2025-09-23,completed,atm
3996,1754,2025-11-04,completed,card
3997,2001,2024-03-29,completed,atm
3998,1120,2024-11-01,completed,card
3999,240,2025-01-26,completed,card
4000,1990,2025-06-21,completed,atm
4001,1614,2025-10-21,completed,wallet
4002,419,2024-07-24,refunded,atm
4003,26,2024-10-27,cancelled,card
4004,1262,2024-04-14,completed,atm
4005,754,2025-09-15,cancelled,card
4006,2150,2025-12-15,completed,wallet
4007,1153,2025-03-17,completed,atm
4008,595,2025-09-06,completed,card
4009,1994,2024-10-18,completed,card
4010,609,2024-01-25,completed,card
4011,247,2025-02-07,completed,atm
4012,2362,2024-08-14,completed,atm
4013,1160,2025-10-25,completed,card
4014,767,2025-12-28,completed,wallet
4015,453,2024-04-25,completed,card
4016,1530,2025-11-07,completed,card
4017,1874,2024-05-15,completed,wallet
4018,1295,2025-01-21,completed,card
4019,1784,2024-10-02,completed,wallet
4020,370,2024-03-27,completed,atm
4021,633,2024-04-17,completed,card
4022,1108,2025-05-11,completed,atm
4023,1043,2024-03-27,completed,card
4024,1131,2025-03-25,completed,cod
4025,2202,2025-08-16,completed,atm
4026,1235,2024-08-16,completed,card
4027,270,2024-06-20,completed,wallet
4028,195,2025-02-08,completed,wallet
4029,2452,2024-08-28,completed,cod
4030,2403,2025-02-03,completed,card
4031,148,2025-04-19,completed,wallet
4032,831,2024-03-21,refunded,card
4033,2000,2025-03-20,completed,card
4034,287,2025-09-23,completed,cod
4035,182,2025-11-04,completed,card
4036,2281,2024-06-25,completed,atm
4037,2241,2024-07-06,completed,wallet
4038,1667,2025-10-08,completed,atm
4039,1787,2024-12-19,completed,card
4040,46,2024-08-26,completed,card
4041,2189,2025-08-04,completed,card
4042,2062,2024-12-20,completed,card
4043,385,2025-06-16,completed,card
4044,996,2025-05-09,completed,cod
4045,1271,2025-06-21,completed,card
4046,340,2024-12-06,completed,card
4047,58,2025-07-19,completed,atm
4048,1752,2025-05-10,completed,wallet
4049,1193,2024-02-09,completed,card
4050,661,2024-10-19,completed,cod
4051,9,2025-02-17,completed,card
4052,180,2024-06-29,completed,card
4053,1576,2025-06-07,completed,atm
4054,1749,2024-08-19,completed,atm
4055,1100,2025-02-28,completed,card
4056,1813,2024-02-26,cancelled,card
4057,1543,2024-09-21,completed,atm
4058,1455,2024-03-15,completed,card
4059,455,2024-01-27,completed,cod
4060,203,2025-09-08,completed,cod
4061,2076,2025-04-09,completed,wallet
4062,1343,2024-06-04,completed,atm
4063,270,2025-04-26,completed,cod
4064,558,2024-11-02,completed,wallet
4065,1050,2024-10-08,completed,card
4066,1123,2024-10-07,completed,atm
4067,756,2024-01-15,refunded,card
4068,1529,2025-08-08,completed,card
4069,860,2025-11-21,completed,card
4070,910,2024-05-12,completed,atm
4071,2241,2024-12-28,completed,wallet
4072,163,2024-04-13,completed,cod
4073,463,2024-08-15,completed,card
4074,1721,2024-02-14,completed,card
4075,1437,2024-11-22,completed,card
4076,2174,2024-02-18,cancelled,card
4077,2181,2024-03-26,completed,atm
4078,854,2024-02-04,completed,atm
4079,2212,2025-07-17,completed,card
4080,983,2024-08-08,completed,atm
4081,1100,2025-10-31,completed,cod
4082,126,2024-03-26,completed,atm
4083,2090,2025-02-11,completed,card
4084,1469,2025-12-19,completed,wallet
4085,2202,2024-06-10,completed,atm
4086,513,2024-07-23,completed,card
4087,2369,2025-05-18,completed,card
4088,712,2025-01-06,completed,card
4089,2252,2025-05-14,completed,cod
4090,1476,2025-06-25,completed,card
4091,2059,2024-10-03,refunded,card
4092,765,2025-10-25,completed,card
4093,307,2025-02-08,completed,card
4094,1283,2024-04-07,completed,card
4095,1352,2024-01-16,cancelled,wallet
4096,952,2025-02-15,completed,atm
4097,414,2024-06-26,completed,card
4098,320,2025-02-13,refunded,atm
4099,1622,2024-02-16,completed,wallet
4100,383,2024-02-16,completed,atm
4101,1124,2025-05-08,completed,card
4102,203,2025-11-10,completed,atm
4103,597,2024-10-07,completed,card
4104,401,2024-08-23,completed,cod
4105,1183,2025-05-08,completed,card
4106,427,2024-06-27,completed,cod
4107,931,2024-10-22,completed,card
4108,610,2024-02-09,completed,wallet
4109,233,2025-11-17,completed,cod
4110,689,2025-07-03,completed,card
4111,2152,2025-08-11,completed,card
4112,596,2024-10-13,completed,atm
4113,1769,2025-01-06,completed,card
4114,207,2025-08-14,completed,atm
4115,282,2024-08-23,completed,card
4116,116,2025-03-11,completed,card
4117,173,2025-09-26,completed,card
4118,1552,2024-12-10,cancelled,wallet
4119,2272,2025-09-08,completed,cod
4120,605,2025-12-21,completed,card
4121,225,2025-05-26,cancelled,card
4122,930,2024-01-17,completed,card
4123,2288,2024-10-30,refunded,cod
4124,2209,2025-08-05,completed,card
4125,2199,2024-07-14,completed,atm
4126,1575,2025-08-16,completed,atm
4127,971,2024-10-14,completed,cod
4128,1631,2024-05-19,cancelled,card
4129,1128,2024-10-04,completed,atm
4130,690,2024-05-23,completed,atm
4131,1792,2025-01-10,completed,card
4132,1356,2025-10-25,completed,atm
4133,1850,2025-05-15,refunded,card
4134,566,2025-07-14,completed,atm
4135,1543,2025-04-01,completed,cod
4136,1482,2025-08-28,completed,atm
4137,2115,2024-10-04,completed,atm
4138,145,2025-11-16,completed,card
4139,1274,2025-01-15,completed,card
4140,1230,2024-08-26,refunded,card
4141,283,2025-03-20,completed,card
4142,58,2024-08-04,completed,card
4143,2137,2025-01-31,completed,card
4144,696,2024-06-30,cancelled,card
4145,2462,2024-08-28,completed,card
4146,1515,2025-03-08,completed,wallet
4147,963,2024-12-20,completed,wallet
4148,401,2024-12-12,completed,atm
4149,156,2025-09-08,completed,card
4150,447,2024-09-27,completed,card
4151,326,2024-11-29,completed,card
4152,2118,2025-08-24,completed,card
4153,1899,2024-03-16,completed,atm
4154,489,2025-07-25,completed,wallet
4155,55,2024-01-03,completed,card
4156,668,2024-09-24,cancelled,card
4157,2105,2024-12-26,completed,card
4158,661,2025-01-18,completed,card
4159,1968,2024-02-18,cancelled,atm
4160,1416,2024-11-25,completed,cod
4161,848,2024-07-11,completed,card
4162,2085,2025-05-31,completed,wallet
4163,987,2025-10-26,completed,atm
4164,31,2025-07-06,completed,card
4165,170,2024-03-20,cancelled,wallet
4166,609,2025-08-13,completed,card
4167,408,2024-05-19,completed,card
4168,1538,2025-04-13,completed,cod
4169,1295,2025-06-19,cancelled,card
4170,2162,2024-07-25,completed,atm
4171,553,2025-08-26,completed,card
4172,1174,2024-07-11,completed,wallet
4173,1928,2025-10-03,completed,atm
4174,1301,2024-01-11,completed,atm
4175,615,2025-06-15,completed,card
4176,1154,2025-06-02,completed,card
4177,969,2025-05-07,completed,card
4178,501,2024-08-06,completed,card
4179,1542,2024-07-22,completed,card
4180,1367,2025-08-13,completed,atm
4181,1725,2025-09-10,completed,card
4182,1864,2025-05-12,cancelled,card
4183,1195,2025-01-09,completed,atm
4184,903,2024-12-12,completed,atm
4185,1291,2024-11-04,completed,card
4186,1693,2024-01-10,completed,card
4187,920,2025-07-16,completed,atm
4188,931,2025-09-25,completed,card
4189,433,2025-08-12,completed,cod
4190,1792,2024-02-08,completed,cod
4191,1635,2025-02-25,completed,atm
4192,1631,2025-05-25,completed,wallet
4193,546,2024-04-27,completed,cod
4194,2234,2025-04-02,completed,card
4195,1513,2024-06-28,completed,card
4196,1747,2024-10-13,completed,cod
4197,2134,2025-03-04,completed,atm
4198,2232,2024-01-24,completed,card
4199,2278,2024-10-08,completed,card
4200,917,2025-07-21,completed,card
4201,1998,2025-06-08,completed,wallet
4202,988,2024-06-03,completed,atm
4203,1354,2025-03-09,completed,card
4204,2173,2024-10-18,completed,card
4205,2398,2025-09-07,completed,atm
4206,1390,2024-06-08,completed,atm
4207,1642,2025-02-21,completed,card
4208,1816,2024-09-01,completed,wallet
4209,2485,2025-05-17,completed,card
4210,89,2025-11-04,completed,card
4211,1755,2024-05-25,completed,card
4212,1357,2025-11-11,completed,atm
4213,1523,2024-01-15,completed,card
4214,1081,2025-03-26,completed,card
4215,449,2024-03-17,completed,atm
4216,1847,2025-10-16,completed,card
4217,1221,2025-05-12,completed,card
4218,2253,2025-07-19,completed,atm
4219,1468,2025-04-28,completed,cod
4220,1139,2025-03-09,completed,card
4221,1057,2025-11-16,completed,card
4222,1122,2024-04-16,completed,atm
4223,2068,2025-01-25,completed,atm
4224,1538,2025-01-09,completed,wallet
4225,1169,2025-04-01,cancelled,atm
4226,598,2024-07-13,completed,wallet
4227,658,2025-11-01,completed,card
4228,2087,2025-03-20,completed,card
4229,2495,2025-12-06,completed,wallet
4230,1997,2025-11-16,completed,card
4231,301,2025-12-26,completed,card
4232,335,2025-08-30,completed,card
4233,2460,2025-08-24,completed,atm
4234,1509,2024-10-28,completed,card
4235,2229,2024-10-08,completed,card
4236,187,2025-10-06,completed,wallet
4237,2443,2025-08-13,completed,card
4238,900,2025-11-25,completed,card
4239,2290,2024-11-23,completed,wallet
4240,1170,2025-10-07,cancelled,atm
4241,497,2025-10-23,completed,card
4242,1610,2024-02-19,completed,atm
4243,405,2025-02-07,completed,cod
4244,1595,2025-02-14,completed,card
4245,1284,2025-04-18,completed,atm
4246,2340,2025-09-14,cancelled,cod
4247,361,2025-08-10,completed,card
4248,2190,2024-10-29,completed,card
4249,804,2025-09-17,completed,cod
4250,186,2025-01-28,completed,cod
4251,1135,2025-03-16,cancelled,cod
4252,2050,2025-02-08,completed,atm
4253,2165,2025-03-18,completed,card
4254,694,2025-03-19,completed,card
4255,1494,2025-04-01,completed,atm
4256,2115,2025-08-23,completed,card
4257,794,2025-07-09,completed,card
4258,1813,2024-02-29,completed,card
