session_id,customer_id,session_start,device,traffic_source,campaign,experiment_group
3702,1521,2024-11-23 23:49:00,desktop,email,spring_sale,B
3703,332,2024-03-07 01:16:00,mobile,social,none,A
3704,1358,2025-12-12 01:01:00,mobile,sem,none,B
3705,1368,2025-02-09 21:23:00,mobile,sem,none,A
3706,870,2024-11-15 01:27:00,mobile,direct,retarget,A
3707,1169,2025-11-28 11:55:00,desktop,seo,none,A
3708,1027,2025-10-06 02:12:00,tablet,direct,none,B
3709,511,2025-04-21 00:06:00,mobile,email,none,A
3710,2220,2024-02-24 05:51:00,tablet,sem,retarget,A
3711,2489,2025-09-08 19:16:00,desktop,email,new_user,B
3712,546,2024-03-08 20:56:00,mobile,direct,none,A
3713,94,2024-11-07 17:20:00,mobile,social,none,B
3714,1246,2025-01-24 10:04:00,mobile,seo,none,B
3715,1755,2024-09-03 12:17:00,mobile,direct,none,B
3716,2277,2025-01-02 12:32:00,desktop,seo,none,B
3717,592,2025-02-07 12:37:00,desktop,social,double11,A
3718,110,2024-12-14 15:48:00,desktop,direct,double11,A
3719,801,2025-01-13 23:52:00,mobile,direct,none,A
3720,2180,2024-04-08 09:24:00,mobile,email,new_user,B
3721,76,2025-04-06 12:33:00,mobile,sem,spring_sale,A
3722,1713,2024-02-27 10:09:00,desktop,seo,new_user,A
3723,274,2024-01-19 12:08:00,desktop,sem,none,B
3724,337,2024-04-15 21:44:00,mobile,seo,none,A
3725,2462,2024-07-21 16:32:00,tablet,direct,none,B
3726,39,2025-08-30 23:32:00,mobile,sem,none,A
3727,1968,2024-12-27 06:58:00,mobile,direct,retarget,A
3728,1498,2024-09-16 23:59:00,desktop,social,none,A
3729,1102,2024-05-27 19:20:00,mobile,sem,none,A
3730,2475,2025-08-24 09:32:00,mobile,sem,none,B
3731,345,2025-07-29 18:34:00,mobile,direct,none,A
3732,1090,2024-09-15 11:45:00,desktop,seo,retarget,A
3733,1135,2024-12-10 01:48:00,mobile,direct,double11,A
3734,2230,2025-02-08 20:44:00,mobile,seo,none,A
3735,36,2025-06-08 07:31:00,mobile,email,new_user,A
3736,1616,2024-07-15 22:16:00,mobile,sem,retarget,B
3737,2430,2025-09-08 11:40:00,mobile,direct,retarget,B
3738,1302,2024-02-09 03:17:00,desktop,seo,none,A
3739,1802,2025-10-01 15:44:00,mobile,email,none,A
3740,628,2025-10-20 07:37:00,desktop,email,retarget,B
3741,480,2024-01-21 05:51:00,mobile,direct,none,A
3742,693,2025-08-24 05:29:00,desktop,social,none,B
3743,441,2025-10-18 04:17:00,mobile,seo,spring_sale,B
3744,2015,2025-08-07 12:57:00,desktop,email,none,B
3745,2369,2025-07-31 17:31:00,mobile,social,retarget,B
3746,2272,2025-09-27 09:46:00,mobile,email,new_user,B
3747,1896,2025-05-20 05:49:00,mobile,sem,none,A
3748,61,2024-05-05 09:55:00,desktop,email,none,B
3749,489,2025-04-25 19:24:00,mobile,direct,none,A
3750,1227,2024-01-19 20:55:00,desktop,email,none,A
3751,76,2025-11-16 16:23:00,desktop,social,spring_sale,A
3752,554,2025-03-23 10:42:00,mobile,email,new_user,B
3753,1103,2025-10-25 11:35:00,mobile,email,double11,B
3754,2109,2024-03-07 03:31:00,mobile,social,none,B
3755,1904,2025-11-09 07:19:00,desktop,seo,none,A
3756,1991,2025-10-28 14:54:00,mobile,seo,spring_sale,A
3757,2024,2025-06-04 14:45:00,mobile,email,none,B
3758,1373,2025-04-16 22:47:00,mobile,email,new_user,B
3759,441,2025-08-14 17:23:00,mobile,direct,double11,B
3760,2450,2024-04-09 19:21:00,desktop,sem,spring_sale,A
3761,964,2025-12-07 00:56:00,desktop,social,none,B
3762,1518,2025-07-31 08:37:00,mobile,seo,none,A
3763,1801,2025-04-01 16:11:00,mobile,sem,retarget,A
3764,1342,2025-02-19 20:51:00,mobile,email,retarget,B
3765,592,2024-04-22 01:49:00,desktop,social,double11,A
3766,559,2025-09-16 19:02:00,desktop,seo,double11,A
3767,156,2025-01-21 15:43:00,mobile,social,none,A
3768,691,2025-07-01 04:20:00,desktop,seo,spring_sale,B
3769,1450,2024-08-16 10:15:00,desktop,direct,none,B
3770,666,2024-10-03 13:03:00,mobile,email,double11,B
3771,1739,2025-11-09 03:06:00,desktop,email,none,B
3772,1892,2024-03-25 00:12:00,mobile,seo,new_user,A
3773,2260,2024-08-01 11:44:00,desktop,email,spring_sale,A
3774,1900,2024-03-03 03:54:00,mobile,seo,retarget,B
3775,310,2024-05-31 13:33:00,mobile,social,new_user,A
3776,533,2025-05-08 21:24:00,mobile,email,new_user,B
3777,2290,2024-11-05 00:29:00,mobile,seo,retarget,A
3778,1445,2025-11-26 02:59:00,desktop,direct,none,B
3779,76,2024-11-28 02:52:00,mobile,social,new_user,A
3780,1338,2024-10-08 19:17:00,tablet,email,double11,A
3781,1757,2025-09-22 09:29:00,mobile,social,none,A
3782,957,2024-07-16 07:52:00,desktop,direct,double11,B
3783,614,2025-06-12 06:51:00,desktop,sem,double11,A
3784,498,2025-12-03 21:57:00,mobile,sem,retarget,A
3785,5,2025-06-06 05:30:00,desktop,email,none,B
3786,201,2025-01-27 01:17:00,desktop,social,none,A
3787,1327,2025-09-25 22:21:00,mobile,social,none,B
3788,1583,2025-01-31 03:22:00,mobile,seo,spring_sale,B
3789,220,2025-10-27 20:47:00,mobile,seo,spring_sale,B
3790,889,2025-02-09 17:49:00,desktop,sem,none,B
3791,440,2025-09-06 18:36:00,mobile,seo,none,B
3792,1786,2024-11-22 02:14:00,mobile,seo,none,B
3793,1980,2025-12-09 19:25:00,mobile,direct,new_user,B
3794,1089,2024-01-01 15:25:00,mobile,email,spring_sale,A
3795,741,2025-10-31 21:16:00,mobile,direct,none,B
3796,1613,2024-01-10 17:49:00,desktop,seo,spring_sale,B
3797,897,2024-03-04 17:43:00,mobile,seo,none,A
3798,2275,2024-12-26 14:31:00,desktop,seo,retarget,B
3799,1892,2025-08-23 20:58:00,desktop,social,none,A
3800,1786,2024-03-20 16:20:00,mobile,email,new_user,B
3801,528,2025-11-05 10:22:00,mobile,social,retarget,B
3802,1960,2025-04-05 02:04:00,tablet,email,none,A
3803,1476,2024-01-15 19:25:00,mobile,direct,none,A
3804,149,2024-09-18 13:51:00,desktop,direct,none,B
3805,2198,2025-11-15 16:00:00,mobile,seo,none,B
3806,734,2025-11-01 14:03:00,mobile,seo,retarget,B
3807,2380,2025-03-10 23:02:00,mobile,email,spring_sale,A
3808,1290,2025-03-20 07:01:00,desktop,direct,new_user,B
3809,1976,2025-07-22 03:30:00,mobile,seo,retarget,A
3810,760,2024-07-08 02:23:00,mobile,direct,double11,B
3811,2192,2025-12-09 20:50:00,desktop,sem,none,B
3812,1761,2025-01-08 20:42:00,mobile,direct,none,B
3813,1649,2024-07-30 13:29:00,desktop,email,none,B
3814,310,2025-03-17 14:10:00,mobile,sem,double11,A
3815,2484,2024-01-20 21:00:00,mobile,email,spring_sale,A
3816,1556,2025-12-19 18:56:00,mobile,sem,none,B
3817,634,2024-08-24 18:51:00,mobile,seo,none,A
3818,298,2025-08-22 07:06:00,mobile,seo,double11,B
3819,1358,2025-11-15 08:49:00,mobile,seo,none,B
3820,408,2025-11-11 07:30:00,mobile,direct,none,A
3821,1940,2025-06-18 06:31:00,mobile,email,none,B
3822,404,2024-05-24 00:34:00,mobile,email,spring_sale,B
3823,2483,2025-08-01 23:28:00,desktop,direct,new_user,B
3824,781,2024-06-09 09:18:00,mobile,direct,new_user,B
3825,178,2024-07-01 18:42:00,mobile,email,spring_sale,A
3826,958,2025-06-26 02:21:00,mobile,email,none,B
3827,2361,2025-10-20 03:48:00,mobile,social,new_user,B
3828,2049,2025-04-04 01:25:00,desktop,sem,none,A
3829,1307,2025-09-16 23:02:00,mobile,social,none,B
3830,2493,2024-03-01 13:51:00,desktop,social,none,A
3831,2228,2025-07-14 19:03:00,tablet,email,none,B
3832,1182,2024-11-21 08:58:00,mobile,sem,new_user,A
3833,2066,2024-02-09 02:12:00,desktop,social,none,B
3834,1537,2025-10-15 16:41:00,desktop,seo,spring_sale,B
3835,1621,2024-08-17 16:40:00,mobile,sem,none,B
3836,1861,2024-09-07 08:16:00,mobile,email,none,B
3837,1307,2024-09-09 12:58:00,mobile,email,new_user,B
3838,387,2024-08-23 06:45:00,mobile,email,none,A
3839,2173,2025-09-22 05:48:00,mobile,direct,retarget,B
3840,1087,2025-08-28 20:56:00,desktop,social,retarget,B
3841,1096,2025-08-31 14:56:00,desktop,seo,new_user,A
3842,1638,2025-10-01 17:00:00,desktop,social,none,B
3843,2104,2025-06-10 18:24:00,desktop,seo,none,A
3844,1262,2025-10-17 02:56:00,mobile,social,none,B
3845,152,2024-02-16 21:13:00,mobile,email,retarget,A
3846,2009,2024-10-06 03:03:00,desktop,seo,none,B
3847,454,2024-12-13 20:59:00,mobile,social,none,B
3848,2476,2024-02-26 05:46:00,desktop,sem,none,B
3849,659,2025-03-18 17:07:00,desktop,social,double11,B
3850,894,2025-12-09 06:01:00,mobile,direct,none,A
3851,876,2025-09-01 01:49:00,tablet,email,spring_sale,B
3852,1148,2024-06-22 22:29:00,mobile,direct,spring_sale,B
3853,2057,2025-06-19 03:33:00,mobile,seo,none,A
3854,311,2025-12-11 12:49:00,mobile,direct,none,A
3855,598,2024-02-02 04:25:00,mobile,seo,new_user,A
3856,184,2024-09-11 05:20:00,desktop,seo,none,B
3857,28,2025-08-14 02:59:00,mobile,email,new_user,B
3858,1450,2024-02-23 20:15:00,desktop,direct,none,B
3859,357,2024-01-12 01:13:00,mobile,seo,none,A
3860,1211,2025-08-25 00:20:00,desktop,social,none,A
3861,1165,2024-10-27 00:40:00,mobile,direct,double11,A
3862,1486,2024-08-15 00:41:00,mobile,social,none,B
3863,649,2024-07-13 06:05:00,mobile,email,none,A
3864,1430,2024-02-29 21:27:00,desktop,direct,none,A
3865,1866,2024-06-20 04:28:00,desktop,seo,double11,A
3866,170,2025-12-12 12:37:00,desktop,email,double11,A
3867,1952,2024-05-07 17:08:00,desktop,social,new_user,A
3868,185,2025-02-26 07:27:00,tablet,seo,spring_sale,A
3869,1832,2024-12-07 10:17:00,desktop,direct,none,A
3870,1783,2024-10-13 03:45:00,desktop,sem,double11,B
3871,762,2025-09-28 06:39:00,desktop,direct,new_user,B
3872,1697,2025-01-20 05:57:00,mobile,sem,none,A
3873,554,2024-05-16 01:19:00,desktop,seo,none,B
3874,622,2025-02-12 06:15:00,mobile,direct,new_user,A
3875,1468,2024-01-06 05:40:00,mobile,email,spring_sale,B
3876,1831,2025-08-27 05:49:00,mobile,direct,none,B
3877,1973,2024-02-03 03:27:00,mobile,sem,none,B
3878,1060,2024-02-28 13:26:00,mobile,direct,new_user,B
3879,716,2024-10-08 06:39:00,mobile,direct,none,A
3880,1547,2025-07-21 02:39:00,mobile,direct,none,A
3881,702,2025-12-06 14:58:00,desktop,direct,spring_sale,B
3882,1090,2025-03-26 14:27:00,desktop,sem,retarget,A
3883,794,2025-08-27 10:19:00,mobile,social,none,A
3884,825,2025-12-31 06:44:00,mobile,direct,none,B
3885,1154,2025-12-30 16:55:00,mobile,email,new_user,B
3886,1990,2025-11-22 05:21:00,mobile,sem,double11,B
3887,524,2025-10-18 00:45:00,desktop,email,new_user,B
3888,1884,2025-05-12 15:01:00,desktop,social,none,A
3889,1494,2025-02-14 19:16:00,mobile,direct,none,B
3890,1202,2024-11-30 13:36:00,mobile,direct,spring_sale,B
3891,2297,2024-09-06 20:33:00,mobile,social,none,B
3892,1696,2024-03-26 06:20:00,desktop,email,none,B
3893,2376,2024-07-07 19:42:00,tablet,direct,new_user,B
3894,1891,2025-05-11 14:06:00,mobile,seo,new_user,B
3895,1383,2024-12-07 06:03:00,mobile,seo,spring_sale,A
3896,2115,2025-07-27 00:12:00,mobile,sem,spring_sale,B
3897,559,2025-03-02 12:34:00,desktop,social,none,A
3898,1607,2024-06-21 11:18:00,desktop,direct,none,B
3899,2247,2024-10-07 00:36:00,mobile,sem,none,A
3900,201,2024-04-07 11:36:00,mobile,sem,none,A
3901,2283,2024-12-14 21:14:00,mobile,seo,none,B
3902,1782,2024-08-28 06:21:00,mobile,social,spring_sale,B
3903,148,2025-01-02 03:48:00,desktop,seo,none,B
3904,996,2025-11-23 05:42:00,mobile,direct,new_user,A
3905,1963,2024-06-12 18:39:00,mobile,seo,retarget,A
3906,2349,2025-10-12 20:26:00,desktop,seo,none,A
3907,349,2024-11-07 15:12:00,desktop,seo,new_user,B
3908,2462,2025-02-17 10:40:00,mobile,seo,new_user,B
3909,1429,2024-09-01 14:33:00,mobile,social,spring_sale,B
3910,628,2025-05-29 18:24:00,mobile,direct,spring_sale,B
3911,1511,2025-03-10 03:02:00,desktop,social,none,B
3912,1963,2024-12-10 08:08:00,desktop,seo,none,A
3913,1658,2024-11-06 02:43:00,mobile,email,none,A
3914,1572,2024-01-20 03:56:00,mobile,direct,double11,A
3915,462,2024-07-05 09:28:00,mobile,direct,spring_sale,A
3916,1760,2025-10-22 00:58:00,mobile,direct,none,B
3917,1952,2024-03-19 12:32:00,mobile,social,none,A
3918,2461,2024-11-16 18:14:00,mobile,email,none,A
3919,2154,2024-05-24 07:35:00,desktop,seo,none,B
3920,1227,2025-01-29 11:45:00,mobile,email,none,A
3921,2410,2024-01-20 01:02:00,mobile,seo,none,A
3922,2273,2025-07-22 10:57:00,mobile,sem,none,A
3923,1054,2025-08-05 06:36:00,desktop,email,none,B
3924,474,2025-05-31 21:15:00,mobile,seo,none,A
3925,1592,2025-11-16 15:52:00,desktop,social,none,B
3926,754,2025-04-22 07:32:00,desktop,direct,double11,B
3927,2013,2024-09-24 15:31:00,mobile,direct,none,A
3928,578,2025-03-23 05:18:00,desktop,seo,none,A
3929,2324,2025-02-07 13:53:00,tablet,sem,none,A
3930,2266,2024-02-29 14:49:00,mobile,seo,none,A
3931,1399,2025-04-13 11:59:00,desktop,social,none,A
3932,594,2024-05-23 04:00:00,mobile,seo,double11,B
3933,1917,2025-11-29 21:18:00,desktop,email,none,B
3934,1395,2025-06-22 15:08:00,mobile,seo,none,A
3935,1358,2025-09-20 20:20:00,mobile,email,none,B
3936,2056,2025-07-12 02:35:00,mobile,sem,double11,B
3937,299,2025-12-31 13:10:00,mobile,direct,none,B
3938,851,2025-03-26 14:02:00,desktop,seo,new_user,A
3939,1565,2025-05-21 23:07:00,desktop,social,retarget,B
3940,522,2024-04-19 21:02:00,desktop,seo,retarget,B
3941,1307,2024-06-19 01:05:00,desktop,sem,spring_sale,B
3942,1320,2024-03-25 06:11:00,mobile,sem,none,A
3943,2444,2025-03-24 15:54:00,desktop,email,spring_sale,B
3944,250,2025-07-09 06:36:00,desktop,sem,spring_sale,A
3945,1953,2025-12-10 05:14:00,mobile,social,spring_sale,A
3946,577,2024-02-18 01:00:00,mobile,direct,none,B
3947,573,2025-04-20 18:08:00,desktop,email,none,A
3948,129,2024-09-08 00:17:00,mobile,email,none,A
3949,390,2024-07-09 03:26:00,mobile,social,none,B
3950,877,2024-02-02 22:04:00,mobile,email,none,A
3951,1607,2024-04-20 09:54:00,mobile,seo,spring_sale,B
3952,1465,2025-01-02 10:17:00,desktop,sem,none,B
3953,44,2024-02-01 23:09:00,desktop,email,none,B
3954,109,2025-08-15 13:24:00,desktop,sem,none,B
3955,1017,2025-07-24 03:54:00,desktop,direct,spring_sale,A
3956,1849,2025-09-08 13:52:00,desktop,social,none,A
3957,299,2025-06-14 04:41:00,mobile,direct,none,B
3958,931,2024-08-26 01:09:00,desktop,direct,retarget,B
3959,1758,2025-06-19 10:56:00,desktop,email,none,A
3960,1719,2025-06-30 20:53:00,mobile,email,none,A
3961,282,2025-02-16 03:23:00,mobile,direct,none,A
3962,2126,2024-09-11 11:34:00,mobile,email,retarget,B
3963,1982,2025-05-22 15:45:00,mobile,email,spring_sale,A
3964,991,2024-11-06 02:21:00,mobile,email,none,A
3965,2006,2024-10-18 13:23:00,desktop,sem,double11,B
3966,1654,2024-11-04 07:31:00,desktop,direct,spring_sale,A
3967,2138,2024-12-28 05:03:00,mobile,seo,new_user,A
3968,2045,2024-08-03 21:36:00,mobile,sem,spring_sale,B
3969,2490,2024-07-08 12:16:00,mobile,email,double11,B
3970,621,2025-11-03 20:53:00,mobile,social,none,B
3971,2076,2024-11-24 20:09:00,mobile,email,new_user,A
3972,608,2024-09-11 17:00:00,desktop,sem,none,A
3973,1193,2024-03-30 01:55:00,desktop,email,spring_sale,A
3974,955,2025-01-28 05:10:00,mobile,email,none,B
3975,2050,2025-05-25 17:20:00,tablet,social,none,B
3976,1829,2024-01-06 02:20:00,mobile,social,spring_sale,B
3977,448,2024-07-26 11:43:00,mobile,direct,none,B
3978,2276,2025-04-08 00:00:00,mobile,seo,new_user,B
3979,1551,2025-07-19 07:49:00,desktop,social,spring_sale,B
3980,51,2024-11-28 09:39:00,mobile,sem,none,B
3981,810,2025-10-02 05:36:00,mobile,direct,none,B
3982,639,2024-10-24 20:02:00,mobile,email,none,A
3983,1686,2024-04-22 20:34:00,mobile,sem,none,A
3984,787,2025-03-31 18:06:00,desktop,seo,none,A
3985,545,2025-08-12 03:35:00,mobile,direct,new_user,A
3986,1809,2024-07-10 13:15:00,mobile,direct,none,B
3987,2470,2024-08-10 03:43:00,mobile,direct,none,B
3988,1372,2024-06-16 00:02:00,desktop,sem,retarget,A
3989,1354,2025-04-08 12:55:00,desktop,social,double11,B
3990,1004,2024-11-06 18:48:00,mobile,sem,new_user,B
3991,2320,2024-03-07 08:27:00,mobile,seo,none,B
3992,130,2025-06-09 09:19:00,mobile,direct,new_user,B
3993,1031,2025-12-19 13:04:00,desktop,direct,new_user,B
3994,529,2024-11-02 12:10:00,tablet,direct,none,A
3995,1566,2024-06-03 12:34:00,mobile,social,new_user,A
3996,3,2025-06-30 09:03:00,mobile,sem,none,B
3997,1494,2025-12-19 10:51:00,tablet,sem,none,B
3998,2234,2025-01-12 15:02:00,desktop,social,spring_sale,B
3999,575,2025-05-13 23:17:00,desktop,email,retarget,B
4000,589,2025-11-03 16:50:00,desktop,social,none,A
4001,1727,2025-04-16 16:20:00,mobile,social,spring_sale,B
4002,2336,2024-11-05 04:07:00,mobile,social,none,A
4003,2190,2025-10-09 17:52:00,mobile,direct,retarget,A
4004,585,2025-12-01 13:18:00,mobile,sem,new_user,B
4005,812,2025-02-21 04:12:00,mobile,email,none,A
4006,545,2024-05-17 01:31:00,desktop,email,none,A
4007,1390,2025-12-20 09:14:00,mobile,direct,spring_sale,B
4008,2045,2025-09-13 04:26:00,mobile,email,none,B
4009,1498,2024-07-20 08:26:00,desktop,seo,double11,A
4010,1443,2025-08-27 11:57:00,mobile,social,double11,A
4011,2129,2025-05-14 09:11:00,desktop,sem,double11,A
4012,948,2024-04-12 05:33:00,desktop,social,none,A
4013,2468,2024-02-09 07:29:00,desktop,email,none,B
4014,2219,2024-01-12 01:49:00,mobile,social,retarget,A
4015,2139,2025-12-27 05:33:00,mobile,seo,spring_sale,B
4016,1352,2024-05-23 07:50:00,mobile,sem,none,B
4017,120,2024-11-27 15:29:00,mobile,social,double11,A
4018,959,2024-04-04 19:03:00,mobile,email,none,A
4019,1793,2025-04-21 08:48:00,mobile,social,new_user,B
4020,1393,2025-04-08 18:08:00,desktop,seo,spring_sale,A
4021,1994,2025-01-13 01:08:00,desktop,sem,none,B
4022,1533,2025-12-30 20:19:00,mobile,sem,double11,B
4023,515,2025-06-25 22:56:00,mobile,social,none,A
4024,710,2025-04-30 08:12:00,desktop,social,spring_sale,B
4025,433,2025-09-10 18:36:00,mobile,direct,retarget,B
4026,156,2024-09-04 19:13:00,mobile,direct,none,A
4027,8,2025-06-03 20:18:00,desktop,sem,none,A
4028,1524,2025-05-02 15:23:00,desktop,email,new_user,B
4029,1019,2025-04-22 13:26:00,mobile,sem,none,B
4030,1058,2024-08-24 06:03:00,mobile,direct,none,B
4031,242,2025-07-21 02:55:00,tablet,email,none,B
4032,917,2024-02-26 02:41:00,mobile,social,new_user,A
4033,2500,2025-11-28 21:40:00,mobile,direct,new_user,B
4034,898,2024-11-12 01:46:00,mobile,sem,none,A
4035,243,2024-09-21 19:43:00,mobile,seo,spring_sale,B
4036,851,2024-03-09 17:19:00,desktop,seo,double11,A
4037,625,2024-08-21 05:29:00,mobile,seo,new_user,A
4038,2127,2024-11-21 16:47:00,mobile,sem,none,B
4039,2314,2025-10-03 02:49:00,mobile,seo,new_user,B
4040,2043,2024-09-01 16:48:00,desktop,direct,none,B
4041,2003,2025-01-11 08:35:00,mobile,direct,none,A
4042,1009,2025-08-07 11:22:00,mobile,email,none,A
4043,1628,2025-03-31 15:25:00,desktop,email,spring_sale,A
4044,1838,2025-12-03 08:54:00,mobile,seo,spring_sale,A
4045,1587,2025-01-01 22:02:00,mobile,sem,spring_sale,B
4046,1436,2024-09-16 08:23:00,mobile,email,none,B
4047,1485,2024-10-01 05:22:00,mobile,direct,none,B
4048,1014,2024-04-20 02:52:00,desktop,seo,none,A
4049,973,2025-06-19 23:10:00,desktop,email,none,A
4050,1519,2024-03-28 23:34:00,mobile,sem,spring_sale,B
4051,565,2024-08-12 10:24:00,mobile,sem,none,A
4052,626,2024-10-30 06:43:00,mobile,email,double11,A
4053,166,2025-06-13 06:52:00,desktop,social,none,A
4054,1571,2024-05-14 16:42:00,mobile,seo,spring_sale,B
4055,270,2025-05-10 17:08:00,desktop,seo,none,B
4056,2098,2024-01-05 09:50:00,mobile,seo,new_user,A
4057,628,2024-09-15 21:39:00,mobile,seo,none,B
4058,2498,2024-07-24 10:41:00,desktop,seo,none,B
4059,1105,2024-11-17 16:22:00,mobile,direct,none,A
4060,2382,2025-01-29 02:39:00,mobile,direct,none,A
4061,1573,2025-11-07 21:26:00,mobile,social,new_user,B
4062,985,2024-08-27 02:00:00,desktop,seo,new_user,B
4063,1946,2025-07-04 18:12:00,desktop,seo,new_user,B
4064,81,2025-12-17 15:40:00,mobile,social,none,B
4065,1222,2024-10-16 15:41:00,tablet,direct,spring_sale,B
4066,2267,2025-01-08 22:25:00,mobile,email,none,B
4067,24,2024-06-08 15:26:00,mobile,email,spring_sale,A
4068,660,2025-10-02 18:06:00,mobile,seo,none,A
4069,1731,2024-01-23 12:54:00,mobile,social,none,B
4070,1058,2024-04-26 08:59:00,tablet,email,spring_sale,B
4071,384,2025-07-27 13:35:00,mobile,direct,new_user,B
4072,1951,2024-09-18 08:53:00,mobile,email,none,A
4073,2081,2024-01-19 07:58:00,desktop,sem,none,A
4074,50,2024-01-28 19:38:00,mobile,seo,none,B
4075,1718,2024-10-01 18:05:00,mobile,social,double11,A
4076,1951,2024-01-27 05:58:00,desktop,email,double11,A
4077,3,2025-05-25 11:36:00,mobile,direct,new_user,B
4078,1748,2024-04-05 02:52:00,mobile,email,spring_sale,B
4079,1575,2025-06-24 10:49:00,desktop,direct,none,B
4080,2164,2024-01-18 22:16:00,desktop,direct,none,A
4081,566,2024-11-26 03:22:00,desktop,sem,retarget,A
4082,757,2025-09-26 02:23:00,mobile,seo,retarget,B
4083,450,2024-09-27 19:09:00,desktop,social,retarget,A
4084,345,2024-12-27 22:42:00,mobile,social,none,A
4085,503,2024-12-02 10:33:00,desktop,sem,none,B
4086,395,2025-04-23 01:47:00,mobile,social,retarget,B
4087,1193,2024-08-14 12:27:00,mobile,social,spring_sale,A
4088,1714,2025-01-31 04:09:00,desktop,direct,none,A
4089,1527,2025-03-23 13:25:00,mobile,seo,new_user,B
4090,207,2025-09-27 19:13:00,mobile,direct,spring_sale,B
4091,195,2024-11-23 18:01:00,mobile,seo,none,B
4092,2307,2024-02-24 00:16:00,mobile,seo,retarget,B
4093,2202,2025-01-24 16:02:00,mobile,sem,new_user,B
4094,2367,2024-10-19 12:11:00,mobile,social,new_user,B
4095,2063,2025-10-20 08:35:00,mobile,direct,none,B
4096,1958,2025-12-17 17:17:00,desktop,seo,retarget,B
4097,1124,2024-03-20 04:07:00,mobile,sem,none,B
4098,2035,2024-03-28 21:15:00,desktop,social,new_user,A
4099,704,2025-11-27 21:43:00,mobile,email,double11,B
4100,1825,2025-04-05 13:49:00,desktop,seo,spring_sale,B
4101,1832,2024-01-04 05:05:00,mobile,email,retarget,A
4102,1687,2024-10-18 13:15:00,mobile,social,double11,A
4103,1579,2025-09-04 10:35:00,desktop,email,none,A
4104,2466,2025-05-20 22:20:00,tablet,seo,double11,A
4105,1423,2024-08-23 18:23:00,mobile,direct,none,B
4106,283,2025-05-26 09:36:00,mobile,direct,none,B
4107,1689,2025-01-01 03:49:00,mobile,direct,none,A
4108,2205,2025-06-13 23:28:00,tablet,social,new_user,A
4109,1025,2024-09-14 22:28:00,mobile,email,none,B
4110,1034,2025-12-19 14:04:00,mobile,seo,none,B
4111,1467,2024-05-27 07:02:00,desktop,seo,spring_sale,A
4112,767,2024-12-12 23:39:00,mobile,seo,retarget,B
4113,1565,2025-12-18 20:07:00,tablet,seo,none,B
4114,2209,2024-06-06 20:26:00,mobile,seo,new_user,A
4115,2178,2024-08-05 21:57:00,mobile,social,none,B
4116,734,2025-01-01 18:01:00,mobile,sem,none,B
4117,1461,2025-02-18 19:03:00,mobile,social,new_user,B
4118,865,2025-09-30 04:45:00,mobile,social,none,B
4119,613,2025-06-13 03:49:00,mobile,email,none,B
4120,762,2024-05-25 05:33:00,desktop,social,none,B
4121,1923,2024-10-19 20:37:00,mobile,email,none,A
4122,1215,2025-07-04 11:54:00,mobile,email,none,A
4123,2431,2025-11-03 11:25:00,mobile,social,none,B
4124,377,2024-04-12 14:30:00,desktop,social,none,B
4125,1544,2024-06-29 10:28:00,mobile,seo,none,B
4126,2410,2024-05-28 05:09:00,mobile,direct,none,A
4127,1597,2025-12-08 23:45:00,mobile,sem,new_user,A
4128,1023,2024-10-08 09:12:00,mobile,social,none,A
4129,2259,2025-08-06 12:41:00,mobile,email,none,B
4130,536,2024-05-23 15:23:00,desktop,seo,spring_sale,B
4131,35,2024-09-01 07:37:00,desktop,sem,none,B
4132,1441,2024-05-16 01:46:00,desktop,social,spring_sale,A
4133,1735,2025-03-14 03:32:00,mobile,social,none,A
4134,1691,2024-08-23 20:01:00,desktop,email,double11,A
4135,2159,2025-09-08 20:30:00,desktop,email,none,B
4136,833,2025-04-09 13:43:00,desktop,direct,none,A
4137,1489,2024-10-25 00:29:00,mobile,sem,none,B
4138,1023,2024-10-04 20:56:00,desktop,email,new_user,A
4139,665,2024-07-19 00:11:00,mobile,direct,none,A
4140,1782,2024-08-11 20:26:00,desktop,social,none,B
4141,1640,2024-08-16 05:03:00,desktop,seo,none,B
4142,50,2025-08-30 23:43:00,desktop,sem,new_user,B
4143,1514,2024-04-06 06:21:00,desktop,social,none,A
4144,63,2025-01-05 00:53:00,mobile,seo,none,B
4145,1014,2025-06-27 11:27:00,mobile,social,none,A
4146,152,2024-04-05 05:23:00,mobile,direct,retarget,A
4147,1936,2024-05-18 01:40:00,mobile,email,none,A
4148,1734,2024-12-06 03:58:00,mobile,social,new_user,A
4149,1388,2025-06-19 13:43:00,tablet,social,new_user,A
4150,57,2024-05-14 11:02:00,mobile,sem,spring_sale,A
4151,1788,2025-10-01 20:25:00,mobile,sem,double11,B
4152,932,2025-01-12 01:43:00,desktop,social,retarget,B
4153,371,2025-10-24 06:28:00,mobile,sem,new_user,A
4154,1000,2024-01-15 13:12:00,mobile,email,retarget,B
4155,573,2025-10-06 01:31:00,mobile,seo,none,A
4156,935,2024-05-05 23:04:00,desktop,seo,none,B
4157,384,2024-09-30 04:51:00,mobile,email,none,B
4158,2116,2024-07-04 12:50:00,mobile,email,none,B
4159,140,2024-02-12 10:11:00,mobile,seo,none,B
4160,1798,2025-04-02 13:50:00,desktop,seo,none,B
4161,1458,2025-12-08 12:24:00,desktop,direct,new_user,A
